,player_id,match_id,team_id,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,pass_targets,passes_received,passes_received_pct,progressive_passes_received
9,92b4758e,2c627dd8,2abfe087,CB,27-098,90,39,8,25,16,1,0,38,0,0,,0,0,17,92,27,0,0,0,1,0,12,12,100.0,0
10,914ab9a1,2c627dd8,2abfe087,CB,31-017,90,30,9,19,12,0,0,29,0,0,,0,0,13,75,11,0,0,0,0,0,12,12,100.0,0
11,e5d01ecf,2c627dd8,2abfe087,RB,31-039,89,39,4,11,17,11,0,31,0,1,0.0,0,0,18,117,61,5,0,0,0,0,18,14,77.8,2
12,89e4b358,2c627dd8,2abfe087,RB,33-035,1,3,1,2,1,0,0,3,0,0,,0,0,1,1,0,0,0,0,0,0,1,1,100.0,0
13,d0b3ceb9,2c627dd8,2abfe087,GK,38-344,90,39,30,38,1,0,0,28,0,0,,0,0,18,58,25,0,0,0,0,0,14,14,100.0,0
0,ac05f970,81f2f022,7c21e445,FW,31-350,51,15,0,0,5,12,3,15,1,1,100.0,1,0,13,83,65,3,2,1,2,1,18,12,66.7,6
1,849c826a,81f2f022,7c21e445,FW,32-141,39,16,2,5,5,8,3,15,0,0,,0,0,10,88,69,4,1,1,0,2,15,8,53.3,3
2,5a04fd92,81f2f022,7c21e445,LW,26-215,86,57,1,8,14,39,3,57,1,6,16.7,2,0,50,262,154,9,3,1,3,2,63,48,76.2,13
3,a712ca2b,81f2f022,7c21e445,CB,25-063,4,2,1,1,1,0,0,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0
4,82927de4,81f2f022,7c21e445,RW,26-019,90,53,1,9,23,27,4,49,0,3,0.0,0,1,37,237,152,9,4,0,2,2,41,39,95.1,4
5,26f6dca8,81f2f022,7c21e445,"AM,LW",29-026,90,66,2,12,37,21,3,63,0,0,,0,0,44,201,88,5,2,0,4,2,52,50,96.2,3
6,1c7012b8,81f2f022,7c21e445,DM,23-058,90,69,7,21,51,2,0,68,2,2,100.0,2,0,45,266,176,4,0,0,0,1,43,42,97.7,0
7,6613c819,81f2f022,7c21e445,DM,27-014,90,48,6,15,26,7,2,47,0,1,0.0,0,0,23,55,19,1,0,0,0,2,55,25,45.5,3
8,4f974391,81f2f022,7c21e445,LB,32-088,56,60,0,13,30,22,1,56,1,1,100.0,1,1,42,290,221,10,3,1,1,0,50,46,92.0,3
9,c067631c,81f2f022,7c21e445,"RB,WB",29-154,34,14,0,4,4,7,0,14,0,0,,0,0,12,65,38,3,0,0,0,0,13,12,92.3,0
10,ce4246f5,81f2f022,7c21e445,CB,27-137,90,48,9,25,24,2,2,48,0,0,,0,0,27,88,29,1,0,0,0,0,33,30,90.9,0
11,3e9e06cb,81f2f022,7c21e445,CB,31-311,90,50,7,27,27,1,1,50,0,0,,0,0,30,146,72,3,0,0,0,1,34,33,97.1,0
12,9319781b,81f2f022,7c21e445,"RB,LB,WB",22-048,90,78,3,23,39,21,1,65,1,2,50.0,2,1,42,219,90,3,2,0,0,3,51,46,90.2,2
13,9328b835,81f2f022,7c21e445,GK,36-329,90,26,23,26,0,0,0,22,0,0,,0,0,11,71,45,0,0,0,0,0,8,8,100.0,0
0,07802f7f,81f2f022,8602292d,FW,29-233,68,19,0,2,6,11,5,19,0,1,0.0,0,1,15,42,12,0,0,0,2,1,20,13,65.0,5
1,3a233281,81f2f022,8602292d,RW,24-216,22,20,0,1,8,13,0,18,1,2,50.0,1,0,16,74,56,5,2,0,4,0,21,15,71.4,4
2,aed3a70f,81f2f022,8602292d,FW,26-073,90,33,0,0,14,20,7,31,0,0,,0,0,21,134,82,5,0,2,0,1,48,26,54.2,9
3,0ef89a37,81f2f022,8602292d,"AM,LW",29-274,90,83,0,9,55,30,1,81,2,3,66.7,2,0,74,561,319,17,6,0,2,2,78,71,91.0,3
4,1544f145,81f2f022,8602292d,"CM,DM",20-289,90,65,5,16,36,19,2,65,2,2,100.0,2,0,53,372,252,8,2,1,0,1,51,49,96.1,3
5,90f91999,81f2f022,8602292d,"CM,DM",27-146,90,67,3,18,41,12,1,61,1,2,50.0,1,0,46,233,135,4,0,0,2,0,43,37,86.0,1
6,6f7d826d,81f2f022,8602292d,DM,23-308,78,60,5,21,34,6,0,56,0,0,,0,0,45,210,71,2,0,0,0,0,47,46,97.9,0
7,66b76d44,81f2f022,8602292d,AM,25-078,12,17,0,3,6,9,2,17,1,2,50.0,1,1,16,87,54,2,0,1,0,0,14,12,85.7,1
8,1b84dbe1,81f2f022,8602292d,LB,28-236,9,3,0,1,2,0,0,3,0,0,,0,0,3,26,17,0,0,0,0,0,4,3,75.0,0
9,be927d03,81f2f022,8602292d,LB,36-247,81,51,2,18,15,20,0,45,0,0,,0,0,37,143,62,3,2,0,0,0,35,34,97.1,0
10,8397a50c,81f2f022,8602292d,CB,29-000,90,52,12,30,20,6,3,52,1,1,100.0,1,0,38,333,223,5,2,0,0,0,38,36,94.7,1
11,dc6f5bdd,81f2f022,8602292d,CB,27-052,90,65,18,38,31,1,1,65,0,0,,0,0,46,231,96,0,0,0,0,0,44,43,97.7,0
12,2389cdc2,81f2f022,8602292d,RB,24-218,90,62,3,26,21,18,1,51,1,1,100.0,1,0,33,112,34,1,2,0,2,0,30,28,93.3,5
13,7956236f,81f2f022,8602292d,GK,29-192,90,33,30,33,0,0,0,20,0,0,,0,0,15,47,17,0,0,0,0,0,15,15,100.0,0
0,fa031b34,9e5d1f93,d3fd31cc,FW,24-307,90,26,1,1,14,12,3,25,1,2,50.0,1,0,18,59,21,1,0,0,3,3,47,19,40.4,4
1,4468ec10,9e5d1f93,d3fd31cc,LW,25-258,73,29,0,1,17,17,1,22,3,4,75.0,3,0,21,175,101,7,4,0,2,1,25,18,72.0,0
2,b28bbd58,9e5d1f93,d3fd31cc,"CM,LW",30-240,17,9,1,1,6,2,0,8,0,0,,0,0,3,10,3,0,0,0,0,0,4,3,75.0,0
3,2bd83368,9e5d1f93,d3fd31cc,"RW,LB",21-017,90,47,3,10,26,18,1,46,1,5,20.0,2,0,28,304,192,7,3,1,1,1,30,25,83.3,3
4,50dc94ce,9e5d1f93,d3fd31cc,DM,24-329,90,43,1,10,28,6,1,42,2,2,100.0,2,0,20,103,44,0,0,0,0,0,26,25,96.2,0
5,02b29014,9e5d1f93,d3fd31cc,"DM,CM",29-071,90,53,1,16,29,8,1,53,0,0,,0,0,26,68,22,0,0,0,1,2,42,40,95.2,1
6,30d4a2e5,9e5d1f93,d3fd31cc,WB,22-288,58,27,2,10,13,6,0,21,0,0,,0,0,11,56,11,1,0,0,0,0,11,11,100.0,0
7,cea4ee8f,9e5d1f93,d3fd31cc,AM,25-336,32,14,0,2,11,1,0,14,0,0,,0,0,7,36,14,2,0,0,0,0,15,7,46.7,0
8,0420d84f,9e5d1f93,d3fd31cc,"WB,RB",33-153,90,39,0,8,18,14,2,30,0,0,,0,0,20,104,52,2,0,0,0,1,25,20,80.0,4
9,9f7c837d,9e5d1f93,d3fd31cc,CB,24-057,90,55,5,35,20,2,1,55,0,0,,0,0,34,183,78,2,0,0,0,0,36,36,100.0,0
10,d0042ab9,9e5d1f93,d3fd31cc,CB,25-142,90,73,8,55,23,1,1,69,0,0,,0,0,39,282,113,0,0,0,0,0,46,46,100.0,0
11,099e666f,9e5d1f93,d3fd31cc,"CB,LB",24-363,77,48,6,20,26,6,0,47,0,0,,0,0,28,201,124,5,2,0,0,1,31,31,100.0,0
12,4806ec67,9e5d1f93,d3fd31cc,GK,28-006,90,36,31,36,0,0,0,26,0,0,,0,0,19,116,62,0,0,0,0,0,18,18,100.0,0
0,b561db50,9e5d1f93,8cec06e1,FW,30-312,87,43,1,1,26,18,4,43,0,2,0.0,0,0,30,99,58,6,0,1,0,2,43,36,83.7,9
1,e7aa9d7c,9e5d1f93,8cec06e1,FW,19-237,3,7,0,0,5,3,2,7,0,2,0.0,0,0,7,8,7,0,1,0,0,1,3,3,100.0,0
2,169fd162,9e5d1f93,8cec06e1,FW,26-046,15,7,0,1,4,2,0,7,0,1,0.0,0,0,5,5,0,0,0,0,1,0,5,5,100.0,0
3,7fcc71d8,9e5d1f93,8cec06e1,FW,26-143,75,52,0,1,34,27,6,51,4,5,80.0,4,1,49,288,204,11,6,4,2,5,46,44,95.7,10
4,f5a00fa4,9e5d1f93,8cec06e1,CM,35-186,90,92,1,13,65,16,0,85,2,2,100.0,2,0,61,258,109,7,1,0,1,1,65,64,98.5,0
5,5a7301ae,9e5d1f93,8cec06e1,CM,26-332,82,43,1,4,22,19,1,43,1,1,100.0,1,0,33,109,55,3,1,0,0,0,39,35,89.7,4
6,77e39b04,9e5d1f93,8cec06e1,CM,22-074,8,11,0,0,6,5,3,11,0,2,0.0,0,0,10,68,49,4,0,3,0,0,11,10,90.9,2
7,44bfb6c5,9e5d1f93,8cec06e1,DM,25-000,90,95,3,21,60,19,0,89,3,4,75.0,3,0,75,315,237,4,3,0,0,2,74,73,98.6,1
8,9ae9eaea,9e5d1f93,8cec06e1,WB,33-022,90,57,2,17,31,15,2,51,1,1,100.0,1,1,37,172,139,8,3,0,0,1,38,38,100.0,2
9,e28868f3,9e5d1f93,8cec06e1,WB,28-010,90,74,1,12,36,30,1,65,2,3,66.7,2,1,52,181,107,7,1,0,2,5,49,49,100.0,5
10,9fbbcf39,9e5d1f93,8cec06e1,CB,31-352,90,73,5,48,27,1,0,70,0,0,,0,0,57,255,138,1,1,0,0,1,53,53,100.0,0
11,2928dca2,9e5d1f93,8cec06e1,CB,29-016,90,68,15,52,21,2,1,68,0,0,,0,0,43,253,133,2,0,0,0,0,51,51,100.0,0
12,d0f72bf1,9e5d1f93,8cec06e1,CB,24-294,90,78,3,34,47,5,0,78,0,0,,0,0,55,267,190,5,3,0,1,0,61,61,100.0,0
13,903b6e8b,9e5d1f93,8cec06e1,GK,29-055,90,36,31,35,1,0,0,26,0,0,,0,0,20,91,41,0,0,0,0,0,13,13,100.0,0
0,93feac6e,b13fb9b9,5bfb9659,FW,28-189,45,11,0,0,7,5,2,11,0,0,,0,0,7,47,9,1,0,0,1,0,22,9,40.9,5
1,aa849a12,b13fb9b9,5bfb9659,LW,25-113,45,38,0,7,11,20,3,38,1,2,50.0,1,0,23,67,27,2,0,1,2,3,29,25,86.2,6
2,3423f250,b13fb9b9,5bfb9659,"RW,LW",25-089,90,61,0,2,24,39,8,56,4,9,44.4,4,0,45,237,197,10,3,1,4,0,58,47,81.0,15
3,c931d9f9,b13fb9b9,5bfb9659,"FW,RW",24-123,90,31,2,2,11,23,7,31,0,1,0.0,0,0,20,266,207,8,5,1,3,1,31,20,64.5,6
4,1fb1c435,b13fb9b9,5bfb9659,AM,31-007,59,47,1,8,25,17,1,44,0,0,,0,0,29,114,46,5,0,0,2,0,34,31,91.2,4
5,ea6bc03a,b13fb9b9,5bfb9659,DM,25-239,31,16,2,7,7,2,0,16,0,0,,0,0,6,22,13,1,0,0,0,0,8,6,75.0,0
6,9f1938ab,b13fb9b9,5bfb9659,DM,30-156,90,58,3,24,32,9,0,58,0,0,,0,0,35,208,113,2,2,0,2,2,42,41,97.6,1
7,282679b4,b13fb9b9,5bfb9659,"DM,AM",31-273,89,57,2,19,27,13,2,51,2,3,66.7,2,0,33,178,70,4,2,0,0,0,33,30,90.9,3
8,01962d0d,b13fb9b9,5bfb9659,AM,19-313,1,6,1,3,2,1,1,6,0,0,,0,0,1,2,0,0,0,0,0,0,4,3,75.0,0
9,67ca8566,b13fb9b9,5bfb9659,LB,30-328,90,80,2,29,35,20,3,61,0,1,0.0,0,0,39,214,103,6,0,1,1,1,45,41,91.1,4
10,f4d296e4,b13fb9b9,5bfb9659,CB,22-214,90,53,13,36,15,3,3,51,0,0,,0,0,26,125,49,1,0,0,0,0,29,29,100.0,0
11,bba30585,b13fb9b9,5bfb9659,CB,28-209,90,50,8,35,17,2,2,49,0,0,,0,0,28,172,93,2,0,0,0,3,25,24,96.0,1
12,420d7c7d,b13fb9b9,5bfb9659,RB,30-200,90,58,3,21,21,18,2,52,2,2,100.0,2,1,36,169,76,3,0,0,3,0,29,28,96.6,4
13,6b625ac2,b13fb9b9,5bfb9659,GK,22-011,90,32,28,32,0,0,0,24,0,0,,0,0,13,44,18,0,0,0,0,0,18,17,94.4,0
0,0745b37d,b13fb9b9,1c781004,FW,31-349,90,30,0,0,13,22,6,28,1,2,50.0,1,0,15,45,25,2,2,0,2,2,37,17,45.9,6
1,6c6a3300,b13fb9b9,1c781004,"LW,WB",25-258,90,41,0,6,19,22,2,37,1,5,20.0,1,0,29,152,59,2,1,0,4,3,42,30,71.4,5
2,a8d4428b,b13fb9b9,1c781004,RW,22-021,61,28,0,2,13,16,3,27,4,7,57.1,4,1,19,79,37,1,0,0,2,1,32,19,59.4,3
3,8c12f884,b13fb9b9,1c781004,"RW,WB",18-317,29,15,0,2,5,9,2,15,2,3,66.7,2,0,13,69,20,2,0,0,0,1,19,9,47.4,1
4,471f16b3,b13fb9b9,1c781004,"CM,AM",30-064,90,39,2,9,21,11,4,39,0,1,0.0,0,0,24,139,49,2,0,0,2,0,39,25,64.1,2
5,3faa1780,b13fb9b9,1c781004,CM,31-064,45,24,0,3,16,6,1,24,2,2,100.0,2,1,21,154,83,6,1,0,0,3,21,15,71.4,4
6,8996350d,b13fb9b9,1c781004,CM,25-289,45,27,2,7,8,14,1,27,1,3,33.3,1,0,14,61,42,2,0,0,1,3,22,17,77.3,3
7,f5044e54,b13fb9b9,1c781004,"DM,CM",28-292,90,53,4,23,27,7,0,49,1,2,50.0,1,0,33,185,84,1,1,0,0,1,34,31,91.2,0
8,5e74d6c8,b13fb9b9,1c781004,"LB,CB",21-191,90,65,7,38,26,11,3,58,2,2,100.0,2,0,42,352,216,2,1,0,0,2,41,39,95.1,1
9,bcfb0142,b13fb9b9,1c781004,CB,29-057,90,51,13,37,16,1,1,48,0,0,,0,0,26,137,66,2,0,0,0,1,26,25,96.2,0
10,2d61d13a,b13fb9b9,1c781004,CB,21-353,90,56,9,34,23,1,0,54,0,0,,0,0,25,145,67,1,0,0,0,1,30,27,90.0,0
11,774cf58b,b13fb9b9,1c781004,RB,22-068,87,74,4,29,33,20,0,58,1,4,25.0,2,1,40,283,162,6,1,0,3,0,47,39,83.0,1
12,df10e27c,b13fb9b9,1c781004,DM,20-275,3,9,0,3,5,2,0,5,0,0,,0,0,2,6,3,0,0,0,0,0,4,4,100.0,0
13,f23f9d20,b13fb9b9,1c781004,GK,33-344,90,44,38,41,3,1,0,28,0,0,,0,0,13,61,35,0,0,0,0,0,14,14,100.0,0
0,9dbb75ca,47ea9ab2,18bb7c10,FW,30-289,87,29,2,4,14,11,6,28,0,0,,0,0,21,64,16,1,0,0,2,2,33,23,69.7,6
1,a53649b7,47ea9ab2,18bb7c10,FW,22-287,3,2,0,1,1,1,0,2,0,0,,0,0,1,25,25,0,0,0,0,0,3,1,33.3,0
2,48a5a5d6,47ea9ab2,18bb7c10,LW,20-268,77,29,2,4,5,22,6,28,2,3,66.7,2,0,24,148,121,7,2,2,1,2,24,17,70.8,7
3,17695062,47ea9ab2,18bb7c10,LW,21-228,13,8,0,0,3,5,2,7,0,0,,0,0,4,15,13,1,0,0,0,1,5,4,80.0,2
4,bc7dc64d,47ea9ab2,18bb7c10,RW,20-189,84,49,1,8,16,27,12,48,0,3,0.0,0,0,40,184,120,8,1,4,5,2,44,37,84.1,6
5,57e3f0c7,47ea9ab2,18bb7c10,RW,26-288,6,2,0,0,2,0,0,2,0,0,,0,0,1,0,0,0,0,0,1,0,4,2,50.0,0
6,79300479,47ea9ab2,18bb7c10,AM,23-086,90,63,0,9,38,20,1,61,1,1,100.0,1,0,59,293,171,5,2,1,4,0,57,55,96.5,2
7,e61b8aee,47ea9ab2,18bb7c10,DM,29-167,90,55,3,13,26,21,3,55,0,1,0.0,0,0,44,217,137,1,2,0,0,1,46,44,95.7,3
8,529f49ab,47ea9ab2,18bb7c10,DM,28-273,90,61,0,18,31,13,4,61,0,0,,0,0,41,103,42,0,0,0,0,0,40,38,95.0,1
9,fce2302c,47ea9ab2,18bb7c10,LB,24-281,90,58,2,17,25,19,0,53,2,2,100.0,2,0,46,212,112,6,3,0,1,1,44,42,95.5,4
10,67ac5bb8,47ea9ab2,18bb7c10,CB,24-084,90,71,18,43,29,1,0,69,0,0,,0,0,54,193,89,0,0,0,0,1,54,54,100.0,0
11,35e413f1,47ea9ab2,18bb7c10,CB,24-156,90,85,12,46,40,2,2,85,0,0,,0,0,60,218,107,4,0,0,0,0,65,64,98.5,0
12,839c14e1,47ea9ab2,18bb7c10,RB,30-194,90,65,3,23,33,11,2,53,0,1,0.0,0,0,41,166,59,2,1,0,0,0,35,33,94.3,0
13,466fb2c5,47ea9ab2,18bb7c10,GK,23-303,90,42,35,42,0,0,0,40,0,0,,0,0,26,72,44,0,0,0,0,0,22,22,100.0,0
0,c92e1a31,47ea9ab2,a2d435b3,FW,25-161,73,23,0,0,13,11,1,21,0,0,,0,0,17,34,10,0,0,0,2,1,29,19,65.5,4
1,ca45605e,47ea9ab2,a2d435b3,FW,23-155,17,7,0,0,3,4,3,7,0,0,,0,0,6,19,4,0,0,0,3,1,10,5,50.0,2
2,3ea50f67,47ea9ab2,a2d435b3,LW,24-094,90,43,1,4,20,24,3,43,0,1,0.0,0,0,37,196,128,9,2,0,3,2,44,36,81.8,5
3,b827d5b3,47ea9ab2,a2d435b3,RW,32-115,90,55,1,10,23,25,0,46,0,0,,0,0,38,125,32,1,1,0,1,0,39,36,92.3,2
4,ee38d9c5,47ea9ab2,a2d435b3,AM,25-110,90,65,2,10,45,15,1,62,0,2,0.0,0,0,55,313,113,8,2,0,1,1,54,52,96.3,4
5,5c74c0f5,47ea9ab2,a2d435b3,DM,23-188,90,69,3,15,41,16,3,69,0,0,,0,0,49,185,97,1,0,0,3,3,57,48,84.2,3
6,1598599e,47ea9ab2,a2d435b3,DM,29-263,60,36,2,14,24,2,0,36,0,1,0.0,0,0,31,156,58,2,1,0,0,0,30,30,100.0,0
7,6b47c5db,47ea9ab2,a2d435b3,DM,25-087,30,32,2,12,17,6,1,31,0,0,,0,0,24,138,69,2,0,0,1,1,23,21,91.3,1
8,fc027d02,47ea9ab2,a2d435b3,LB,20-276,90,94,5,26,56,13,2,80,0,0,,0,0,63,226,62,1,0,0,2,0,66,63,95.5,2
9,21166ff4,47ea9ab2,a2d435b3,CB,25-294,90,90,16,43,46,3,1,89,0,0,,0,0,71,298,98,2,0,0,0,0,75,75,100.0,0
10,1a4ef233,47ea9ab2,a2d435b3,CB,27-082,90,72,12,37,35,5,0,69,0,0,,0,0,57,195,83,1,2,0,0,0,56,54,96.4,0
11,75a72a99,47ea9ab2,a2d435b3,RB,28-158,60,49,2,20,22,9,1,45,0,0,,0,0,35,152,47,4,1,0,2,0,37,37,100.0,0
12,fb614c44,47ea9ab2,a2d435b3,RB,24-018,30,23,0,7,12,6,0,20,0,0,,0,0,18,61,31,1,0,0,0,0,22,19,86.4,0
13,53af52f3,47ea9ab2,a2d435b3,GK,35-128,90,35,34,35,0,0,0,25,0,0,,0,0,16,45,11,0,0,0,0,0,16,16,100.0,0
0,50e6dc35,f5b6f5c5,47c64c55,FW,24-259,64,19,1,3,11,5,2,19,1,1,100.0,1,0,11,62,31,2,0,1,2,1,27,12,44.4,3
1,0562b7f1,f5b6f5c5,47c64c55,LW,24-057,26,12,1,5,5,4,1,12,1,1,100.0,1,0,9,34,16,1,0,1,2,0,13,10,76.9,3
2,b2bc3b1f,f5b6f5c5,47c64c55,"LW,FW",29-124,90,37,1,14,12,11,3,37,3,3,100.0,3,1,32,125,47,1,0,1,2,3,46,25,54.3,3
3,c4486bac,f5b6f5c5,47c64c55,RW,20-092,64,21,2,5,9,8,1,20,0,1,0.0,0,0,12,28,17,1,0,0,3,2,19,11,57.9,1
4,da052c14,f5b6f5c5,47c64c55,RW,30-184,26,14,0,6,8,2,0,14,1,1,100.0,1,0,9,58,41,0,1,0,1,3,13,9,69.2,1
5,c2731c10,f5b6f5c5,47c64c55,AM,22-036,90,31,2,13,14,7,2,28,2,2,100.0,2,0,20,175,120,3,1,1,0,0,15,13,86.7,1
6,3312f911,f5b6f5c5,47c64c55,DM,29-081,90,26,3,12,11,3,0,26,1,1,100.0,1,0,16,41,13,0,0,0,0,1,15,14,93.3,1
7,8d3c902d,f5b6f5c5,47c64c55,DM,32-083,90,35,7,15,17,6,1,34,2,2,100.0,2,0,14,57,15,0,0,0,0,1,13,10,76.9,0
8,5cbd1eb0,f5b6f5c5,47c64c55,LB,22-194,90,44,14,30,12,5,1,37,0,0,,0,0,20,55,39,1,1,0,1,1,17,16,94.1,0
9,d0706b27,f5b6f5c5,47c64c55,CB,21-244,90,35,18,24,10,1,1,33,0,0,,0,0,17,76,22,0,0,0,0,0,17,17,100.0,0
10,e34fc66d,f5b6f5c5,47c64c55,CB,25-287,90,48,15,32,12,4,1,45,0,0,,0,0,22,134,41,0,0,0,0,0,27,27,100.0,0
11,0442183b,f5b6f5c5,47c64c55,RB,30-343,90,38,4,24,10,4,0,28,0,0,,0,0,16,48,13,0,0,0,0,1,21,14,66.7,0
12,ab13a5aa,f5b6f5c5,47c64c55,GK,35-063,90,43,42,43,0,0,0,24,0,0,,0,0,15,102,43,0,0,0,0,0,13,13,100.0,0
0,ed1e53f3,f5b6f5c5,b8fd03ef,FW,21-290,90,25,0,0,7,20,3,23,0,0,,0,0,19,51,16,1,0,0,0,3,30,20,66.7,9
1,b0b4fd3e,f5b6f5c5,b8fd03ef,LW,26-185,90,46,0,2,15,32,11,45,2,2,100.0,2,0,38,221,104,8,1,3,2,3,42,35,83.3,8
2,892d5bb1,f5b6f5c5,b8fd03ef,RW,31-021,90,68,0,5,13,54,11,62,0,0,,0,0,51,270,146,12,4,3,2,1,63,52,82.5,12
3,3eb22ec9,f5b6f5c5,b8fd03ef,CM,27-216,90,68,2,7,29,40,7,66,1,2,50.0,2,0,52,286,180,12,4,0,3,1,57,55,96.5,10
4,e46012d4,f5b6f5c5,b8fd03ef,CM,30-259,90,69,0,3,23,48,6,65,1,1,100.0,1,0,56,161,75,4,2,2,3,2,68,59,86.8,12
5,6434f10d,f5b6f5c5,b8fd03ef,DM,25-265,90,136,3,20,83,44,6,136,0,0,,0,0,106,591,327,18,4,2,1,1,110,109,99.1,5
6,bd6351cd,f5b6f5c5,b8fd03ef,LB,27-291,90,120,0,20,61,51,1,108,1,2,50.0,1,1,91,398,216,12,8,0,1,2,91,87,95.6,4
7,119b9a8e,f5b6f5c5,b8fd03ef,CB,27-291,90,135,9,55,79,12,4,132,2,2,100.0,2,0,104,766,462,18,3,0,0,1,106,106,100.0,0
8,5eecec3d,f5b6f5c5,b8fd03ef,CB,27-290,90,113,9,46,67,9,0,111,0,0,,0,0,86,596,337,9,2,0,0,0,90,90,100.0,0
9,86dd77d1,f5b6f5c5,b8fd03ef,RB,31-290,90,81,2,12,37,39,2,71,0,0,,0,0,58,241,133,6,1,1,2,1,63,58,92.1,3
10,3bb7b8b4,f5b6f5c5,b8fd03ef,GK,28-209,90,26,22,26,0,0,0,19,0,0,,0,0,15,66,40,0,0,0,0,0,14,14,100.0,0
0,4bcf39f6,59b3ee40,d07537b9,FW,25-214,90,33,0,2,14,18,6,30,1,3,33.3,1,0,30,75,26,2,0,1,0,5,29,26,89.7,8
1,38ceb24a,59b3ee40,d07537b9,"LW,LM",27-102,90,60,0,5,25,36,4,59,4,4,100.0,4,1,56,341,201,6,3,1,4,4,46,43,93.5,10
2,bb5fbd2b,59b3ee40,d07537b9,"RW,RM",27-239,90,46,2,4,13,33,4,43,0,1,0.0,0,0,35,242,98,6,2,1,0,2,34,31,91.2,7
3,83d074ff,59b3ee40,d07537b9,"AM,DM",23-082,90,50,0,6,19,26,3,49,0,1,0.0,1,0,35,148,68,3,1,0,2,1,37,36,97.3,4
4,6c203af0,59b3ee40,d07537b9,DM,25-198,61,39,2,7,25,9,0,37,0,0,,0,0,28,173,41,2,2,0,0,0,21,21,100.0,0
5,ce5143da,59b3ee40,d07537b9,FW,31-110,29,10,0,0,5,6,0,10,1,1,100.0,1,0,8,35,25,1,1,0,2,0,7,6,85.7,1
6,8aec0537,59b3ee40,d07537b9,DM,30-274,77,68,0,6,33,32,0,61,0,0,,0,0,48,223,109,1,2,0,0,1,47,47,100.0,1
7,f4e433d4,59b3ee40,d07537b9,RB,21-167,13,12,1,2,6,6,0,10,0,0,,0,0,8,97,79,4,1,0,1,0,8,7,87.5,0
8,1daec722,59b3ee40,d07537b9,LB,23-237,90,74,4,15,31,33,4,65,1,2,50.0,1,1,53,164,133,7,5,0,0,2,51,49,96.1,4
9,282f75f3,59b3ee40,d07537b9,CB,30-115,90,80,11,37,42,6,0,79,0,0,,0,0,68,345,133,1,1,0,0,0,65,64,98.5,0
10,7314bba4,59b3ee40,d07537b9,CB,30-074,90,70,7,29,35,7,3,70,0,0,,0,0,42,119,57,3,0,0,0,0,47,47,100.0,0
11,dad4b285,59b3ee40,d07537b9,RB,30-060,77,53,1,12,22,20,0,50,0,1,0.0,0,0,39,113,25,1,1,0,0,0,36,36,100.0,0
12,f230bc30,59b3ee40,d07537b9,DM,22-343,13,5,0,0,3,4,1,5,0,0,,0,0,4,32,22,2,2,1,0,0,3,3,100.0,0
13,6a713852,59b3ee40,d07537b9,GK,24-118,90,40,33,40,0,0,0,31,0,0,,0,0,21,48,20,0,0,0,0,0,22,22,100.0,0
0,21a66f6a,59b3ee40,361ca564,FW,28-231,90,54,3,13,26,18,7,54,2,4,50.0,3,1,40,164,83,6,0,1,2,5,48,40,83.3,9
1,92e7e919,59b3ee40,361ca564,AM,29-251,79,31,0,5,13,13,2,30,0,0,,0,0,21,94,25,2,0,1,1,1,38,25,65.8,2
2,2b622f01,59b3ee40,361ca564,AM,29-215,11,6,0,4,2,1,0,5,1,1,100.0,1,0,3,2,0,0,0,0,0,1,5,5,100.0,0
3,df3cda47,59b3ee40,361ca564,AM,21-325,89,51,0,11,19,24,7,50,1,4,25.0,2,1,40,147,61,6,1,3,2,3,58,40,69.0,4
4,a29b1131,59b3ee40,361ca564,AM,24-159,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0
5,8b04d6c1,59b3ee40,361ca564,DM,26-223,90,84,6,30,46,14,0,81,0,0,,0,0,58,264,107,2,3,0,0,0,59,56,94.9,0
6,3b8674e6,59b3ee40,361ca564,DM,24-284,90,90,9,32,52,15,0,88,2,2,100.0,2,0,74,281,126,2,2,0,0,1,74,69,93.2,0
7,3353737a,59b3ee40,361ca564,WB,25-090,90,64,5,27,18,20,3,56,1,4,25.0,1,0,42,245,159,7,0,3,0,0,46,40,87.0,3
8,d557d734,59b3ee40,361ca564,WB,30-059,79,57,1,20,23,16,2,53,0,0,,0,0,42,232,138,7,1,1,3,1,45,43,95.6,3
9,df8b52a5,59b3ee40,361ca564,WB,23-061,11,16,0,6,4,7,0,14,0,0,,0,0,8,45,23,1,0,0,0,0,14,11,78.6,1
10,44781702,59b3ee40,361ca564,CB,28-326,90,74,16,42,33,8,0,71,0,0,,0,0,51,473,317,9,6,0,0,1,52,52,100.0,1
11,ac861941,59b3ee40,361ca564,CB,28-060,90,70,13,41,32,1,0,69,0,0,,0,0,45,192,102,1,1,0,0,0,53,51,96.2,0
12,a3d94a58,59b3ee40,361ca564,CB,23-323,90,78,7,37,37,11,2,77,0,1,0.0,0,0,61,290,167,7,2,0,1,0,58,57,98.3,0
