,player_id,match_id,team_id,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_completed,passes_offsides,passes_oob,passes_intercepted,passes_blocked
7,90f91999,814b563c,8602292d,"DM,CM",26-300,90,40,35,5,4,1,5,4,2,1,1,0,0,25,4,11,31,4,2,0,0,31,0,1,1,1
8,e514ab62,814b563c,8602292d,LB,25-330,45,30,26,4,0,0,1,0,1,0,0,0,0,18,6,6,21,4,1,4,0,25,0,0,1,1
9,1544f145,814b563c,8602292d,"AM,CM",20-078,45,24,23,1,0,0,5,0,0,0,0,0,0,20,3,1,5,17,0,0,0,19,0,0,0,1
10,8397a50c,814b563c,8602292d,CB,28-154,90,81,79,2,2,0,1,3,1,0,0,0,0,58,11,12,55,17,7,0,1,74,1,0,0,0
11,0313a347,814b563c,8602292d,CB,23-295,90,72,71,1,1,0,2,2,0,0,0,0,0,57,3,12,11,57,2,0,2,64,0,0,2,1
12,2389cdc2,814b563c,8602292d,RB,24-007,90,74,57,17,4,0,4,1,4,0,0,0,0,43,11,20,5,53,2,13,0,54,0,1,3,0
13,7956236f,814b563c,8602292d,GK,28-346,90,33,23,10,3,0,1,1,0,0,0,0,0,24,2,7,2,21,0,0,9,30,0,0,0,0
0,59e6e5bf,c99ebbf5,d3fd31cc,FW,24-151,90,17,15,2,0,0,6,0,0,0,0,0,0,6,5,6,0,10,2,0,0,10,0,1,1,1
1,fa031b34,c99ebbf5,d3fd31cc,"LW,AM",24-096,88,21,21,0,0,1,7,1,2,0,0,0,0,14,6,1,4,15,1,0,1,14,0,0,1,3
2,2bd83368,c99ebbf5,d3fd31cc,AM,20-171,2,3,3,0,0,0,2,0,0,0,0,0,0,3,0,0,1,2,0,0,0,2,0,0,0,1
3,b28bbd58,c99ebbf5,d3fd31cc,RW,30-029,69,21,18,3,2,1,7,1,5,1,1,0,0,4,7,10,14,4,2,0,0,11,0,2,0,1
4,6ca5ec4b,c99ebbf5,d3fd31cc,"RW,AM",25-103,21,10,10,0,0,0,1,0,0,0,0,0,0,7,1,2,1,8,1,0,0,8,0,0,1,0
5,4468ec10,c99ebbf5,d3fd31cc,"AM,LW",25-047,82,20,20,0,0,0,7,0,3,0,0,0,0,11,4,5,3,15,2,0,0,14,0,0,0,2
6,6d5701f2,c99ebbf5,d3fd31cc,CB,26-325,8,2,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0
7,cc700722,c99ebbf5,d3fd31cc,DM,30-218,90,32,27,5,5,0,5,0,1,0,0,0,0,22,1,9,3,28,1,0,0,24,0,1,2,1
8,02b29014,c99ebbf5,d3fd31cc,DM,28-225,90,36,36,0,0,0,10,0,0,0,0,0,0,27,5,4,4,30,1,0,0,31,0,1,2,1
9,1b84dbe1,c99ebbf5,d3fd31cc,"LB,WB",28-025,90,45,27,18,2,0,8,0,1,5,0,5,0,18,14,13,30,2,1,11,1,32,0,0,2,1
10,c5b7c315,c99ebbf5,d3fd31cc,CB,28-215,90,44,44,0,0,0,4,2,0,0,0,0,0,26,3,15,7,26,9,0,0,35,0,3,0,0
11,d0042ab9,c99ebbf5,d3fd31cc,CB,24-296,90,34,30,4,4,0,5,4,0,0,0,0,0,20,2,12,3,27,4,0,0,23,0,0,1,0
12,0420d84f,c99ebbf5,d3fd31cc,"RB,WB",32-307,90,55,38,17,0,0,10,2,3,0,0,0,0,22,14,19,4,32,1,17,0,40,0,2,3,1
13,4806ec67,c99ebbf5,d3fd31cc,GK,27-160,90,35,30,5,1,0,3,2,0,0,0,0,0,10,0,25,21,6,0,0,5,19,0,4,0,0
0,68c720b5,c99ebbf5,33c895d4,FW,24-185,90,8,7,1,0,0,3,0,1,0,0,0,0,5,3,0,2,4,0,1,0,5,0,0,0,0
1,f2bf1b0f,c99ebbf5,33c895d4,FW,25-032,90,21,18,3,0,1,8,0,0,0,0,0,0,12,4,5,0,16,1,0,0,12,0,1,5,0
2,254147d4,c99ebbf5,33c895d4,"LM,LB",23-060,90,28,28,0,0,0,3,1,2,0,0,0,0,15,6,7,9,18,1,0,0,17,0,0,3,3
3,4b511457,c99ebbf5,33c895d4,CM,29-324,79,41,41,0,0,0,6,1,1,0,0,0,0,26,4,11,9,28,3,0,0,28,0,3,1,0
4,11ff3d56,c99ebbf5,33c895d4,CM,22-159,11,9,8,1,1,0,0,0,0,0,0,0,0,8,0,1,1,8,0,0,0,8,0,0,0,0
5,3515d404,c99ebbf5,33c895d4,CM,26-286,90,62,47,15,6,0,2,5,2,8,6,2,0,40,7,15,6,53,3,0,0,46,0,0,1,1
6,1ecb65be,c99ebbf5,33c895d4,RM,32-151,79,20,20,0,0,0,2,0,1,0,0,0,0,11,3,6,1,16,2,0,0,12,0,1,0,1
7,f1e94cd6,c99ebbf5,33c895d4,RM,22-040,11,4,4,0,0,0,1,0,0,0,0,0,0,3,0,1,2,2,0,0,0,2,0,0,0,0
8,6dfd8f05,c99ebbf5,33c895d4,LB,23-326,82,42,26,16,1,0,5,0,1,0,0,0,0,11,14,17,20,0,6,15,0,28,0,1,0,3
9,ab651565,c99ebbf5,33c895d4,LM,27-161,8,9,9,0,0,0,1,0,0,0,0,0,0,6,2,1,2,7,0,0,0,7,0,0,0,0
10,0b33f6ad,c99ebbf5,33c895d4,CB,22-119,90,43,43,0,0,0,4,0,0,0,0,0,0,29,2,12,34,3,4,0,0,36,0,3,0,0
11,6adbc307,c99ebbf5,33c895d4,CB,27-199,90,39,37,2,2,0,3,3,0,0,0,0,0,24,2,13,2,30,3,0,1,29,0,0,0,0
12,afed6722,c99ebbf5,33c895d4,RB,18-275,90,52,42,10,0,0,3,1,3,0,0,0,0,26,14,12,5,32,5,10,0,38,0,0,0,2
13,36c2ca73,c99ebbf5,33c895d4,GK,31-254,90,29,17,12,2,0,0,0,0,0,0,0,0,10,0,19,2,17,0,0,5,15,0,1,0,0
0,0745b37d,c52500ad,1c781004,FW,31-138,76,11,8,3,0,0,0,0,0,0,0,0,0,9,2,0,1,10,0,0,0,10,0,0,0,1
1,291e3ec3,c52500ad,1c781004,FW,20-156,14,5,4,1,0,0,0,0,0,0,0,0,0,4,0,1,0,4,0,1,0,3,0,0,0,0
2,6c6a3300,c52500ad,1c781004,"RM,LW",25-047,76,22,21,1,0,0,9,0,5,1,1,0,0,15,2,5,10,12,0,0,0,17,0,0,0,1
3,a8d4428b,c52500ad,1c781004,RM,21-175,14,4,4,0,0,0,1,0,0,0,0,0,0,2,1,1,1,3,0,0,0,4,0,0,0,0
4,f63d8a4b,c52500ad,1c781004,"LM,RW",23-168,85,26,25,1,1,2,2,0,0,0,0,0,0,21,3,2,2,24,0,0,0,22,0,0,2,0
5,2f6ec02a,c52500ad,1c781004,LM,23-308,5,5,5,0,0,0,1,0,1,0,0,0,0,2,1,2,4,1,0,0,0,4,0,0,0,0
6,3faa1780,c52500ad,1c781004,CM,30-218,90,47,46,1,0,0,13,1,1,0,0,0,0,35,5,7,5,41,1,0,0,38,1,2,1,1
7,f5044e54,c52500ad,1c781004,CM,28-081,90,49,49,0,0,0,10,1,3,0,0,0,0,32,7,10,5,39,4,0,0,40,0,0,2,1
8,df10e27c,c52500ad,1c781004,"CM,DM",20-064,90,73,68,5,3,0,10,5,0,2,1,1,0,56,7,10,6,65,2,0,0,64,0,0,2,0
9,112c495e,c52500ad,1c781004,LB,25-301,90,66,58,8,1,0,16,1,3,0,0,0,0,47,13,6,50,7,1,7,0,55,0,2,5,1
10,bcfb0142,c52500ad,1c781004,CB,28-211,90,68,65,3,3,0,9,4,0,0,0,0,0,50,2,16,60,3,4,0,1,60,0,1,0,1
11,e9254eec,c52500ad,1c781004,CB,29-267,90,54,53,1,1,0,3,1,0,0,0,0,0,43,1,10,2,49,2,0,0,48,0,2,0,0
12,774cf58b,c52500ad,1c781004,RB,21-222,90,65,55,10,1,0,9,0,1,0,0,0,0,48,10,7,10,45,0,9,0,58,1,0,0,1
13,f23f9d20,c52500ad,1c781004,GK,33-133,90,44,32,12,4,0,6,1,0,0,0,0,0,23,1,20,25,13,0,0,4,30,0,0,0,0
0,178ae8f8,c52500ad,822bd0ba,FW,24-253,60,13,13,0,0,0,4,0,0,0,0,0,0,11,0,2,5,8,0,0,0,8,0,1,1,0
1,4c370d81,c52500ad,822bd0ba,FW,29-316,30,13,13,0,0,1,2,0,1,0,0,0,0,10,1,2,2,11,0,0,0,8,0,0,1,2
2,c691bfe2,c52500ad,822bd0ba,LW,29-126,90,31,31,0,0,0,6,0,1,0,0,0,0,24,3,4,7,21,0,0,0,19,0,1,6,0
3,e342ad68,c52500ad,822bd0ba,RW,29-060,90,24,23,1,0,1,4,0,0,0,0,0,0,20,3,1,16,5,2,0,0,18,0,0,3,2
4,f25c8e3a,c52500ad,822bd0ba,CM,26-185,82,44,44,0,0,0,3,1,0,0,0,0,0,35,4,5,5,37,1,0,1,41,0,0,0,0
5,c8387671,c52500ad,822bd0ba,CM,18-132,8,7,7,0,0,0,1,0,1,0,0,0,0,6,0,1,5,1,1,0,0,6,0,0,0,0
6,38c7feef,c52500ad,822bd0ba,CM,27-364,60,22,22,0,0,0,4,1,0,0,0,0,0,18,0,4,4,17,1,0,0,17,0,0,1,1
7,7f3b388c,c52500ad,822bd0ba,CM,27-295,30,23,23,0,0,0,0,2,0,0,0,0,0,14,4,5,3,19,0,0,1,19,0,1,1,1
8,2f90f6b8,c52500ad,822bd0ba,DM,35-222,90,64,64,0,0,0,11,4,0,0,0,0,0,51,5,8,3,58,1,0,1,56,0,2,3,0
9,f315ca93,c52500ad,822bd0ba,LB,25-094,90,66,53,13,2,0,8,4,6,7,0,6,0,38,10,18,39,18,5,4,0,43,0,1,5,2
10,e06683ca,c52500ad,822bd0ba,CB,30-037,90,85,84,1,1,0,6,2,0,0,0,0,0,70,4,11,21,58,3,0,0,79,0,0,0,0
11,b217ef29,c52500ad,822bd0ba,CB,30-006,90,72,71,1,1,0,6,1,0,0,0,0,0,54,6,12,10,54,5,0,0,67,0,0,0,0
12,cd1acf9d,c52500ad,822bd0ba,RB,22-311,90,58,39,19,0,0,11,3,5,4,1,2,0,19,13,26,3,36,2,15,0,44,0,1,4,1
13,7a2e46a8,c52500ad,822bd0ba,GK,28-316,90,30,21,9,1,0,1,2,0,0,0,0,0,21,0,9,2,23,0,0,4,27,0,0,3,0
0,2b16cb1a,41091264,b2b47a98,FW,24-156,90,40,40,0,0,0,5,0,4,0,0,0,0,34,1,5,2,38,0,0,0,34,0,3,0,1
1,c596fcb0,41091264,b2b47a98,FW,29-169,84,12,11,1,0,0,4,0,1,0,0,0,0,8,2,2,2,8,0,1,0,9,0,0,0,0
2,c17bfb65,41091264,b2b47a98,FW,25-001,6,4,4,0,0,0,1,0,0,0,0,0,0,4,0,0,1,3,0,0,0,4,0,0,0,0
3,862a1c15,41091264,b2b47a98,CM,27-186,90,34,33,1,0,0,3,0,1,0,0,0,0,32,1,1,32,2,0,0,0,32,0,1,1,0
4,c951a6df,41091264,b2b47a98,"CM,DM,CB",26-146,90,45,40,5,1,0,7,0,3,0,0,0,0,34,6,5,4,39,2,0,0,37,0,0,1,2
5,3727dd3c,41091264,b2b47a98,DM,29-169,69,36,35,1,0,0,3,0,1,1,1,0,0,26,1,9,3,31,1,0,0,30,0,1,0,1
6,d56543a0,41091264,b2b47a98,CM,27-172,21,9,8,1,0,0,0,1,0,1,1,0,0,7,1,1,1,8,0,0,0,8,0,0,0,0
7,71ef519e,41091264,b2b47a98,WB,31-339,90,53,41,12,1,0,0,3,6,5,4,1,0,25,11,17,37,9,1,6,0,37,0,2,1,1
8,de112b84,41091264,b2b47a98,WB,26-172,90,40,32,8,1,0,5,1,3,0,0,0,0,20,11,9,6,24,2,7,0,29,0,1,2,0
9,2b91cf8e,41091264,b2b47a98,CB,31-323,90,49,48,1,0,0,3,2,0,0,0,0,0,31,5,13,35,4,6,1,0,34,0,3,0,0
10,f25b010f,41091264,b2b47a98,CB,32-175,90,60,59,1,1,0,4,1,0,0,0,0,0,51,0,9,2,55,3,0,0,57,0,1,0,0
11,77cf6852,41091264,b2b47a98,CB,27-013,83,34,32,2,1,0,1,1,0,0,0,0,0,25,3,6,4,28,1,1,0,26,1,1,1,1
12,a2b105e0,41091264,b2b47a98,DM,23-289,7,6,6,0,0,0,1,0,0,0,0,0,0,6,0,0,1,5,0,0,0,4,0,0,1,0
13,19e50035,41091264,b2b47a98,GK,24-164,90,27,17,10,0,0,0,1,0,0,0,0,0,18,0,9,5,18,0,0,4,22,0,0,0,0
0,ac05f970,41091264,7c21e445,FW,31-140,89,28,27,1,0,0,13,0,2,0,0,0,0,18,6,4,4,20,1,0,1,19,1,1,0,2
1,9319781b,41091264,7c21e445,RW,21-203,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2,82927de4,41091264,7c21e445,LW,25-174,90,60,59,1,0,0,16,0,2,0,0,0,0,52,5,3,5,53,1,1,0,50,0,1,1,2
3,79c84d1c,41091264,7c21e445,RW,24-238,89,27,23,4,0,0,5,2,1,4,2,0,2,16,4,7,17,9,0,0,0,19,0,0,1,2
4,849c826a,41091264,7c21e445,"RW,FW",31-296,1,6,6,0,0,0,3,0,0,0,0,0,0,5,0,1,2,4,0,0,0,4,0,0,0,1
5,5a04fd92,41091264,7c21e445,AM,26-005,87,34,32,2,0,0,11,3,3,0,0,0,0,26,4,4,7,27,0,0,0,23,0,2,1,2
6,c067631c,41091264,7c21e445,WB,28-309,3,2,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,2,0,0,0,0
7,6613c819,41091264,7c21e445,"DM,CM",26-169,90,37,37,0,0,0,12,1,1,0,0,0,0,28,4,5,3,30,2,0,0,32,0,0,0,1
8,1c7012b8,41091264,7c21e445,"DM,CM",22-213,90,51,51,0,0,0,11,1,1,0,0,0,0,43,2,6,5,42,2,0,0,49,0,0,0,0
9,4f974391,41091264,7c21e445,"LB,CB",31-243,90,79,66,13,1,0,9,2,1,2,0,2,0,51,16,12,60,7,0,10,1,67,1,1,1,2
10,74b2cd7e,41091264,7c21e445,CB,33-084,90,49,48,1,0,0,6,0,0,0,0,0,0,42,2,5,30,15,1,0,0,48,0,0,0,0
11,3e9e06cb,41091264,7c21e445,CB,31-101,90,48,48,0,0,0,5,1,0,0,0,0,0,41,2,5,2,42,2,0,0,45,0,2,0,0
12,fdf3cb77,41091264,7c21e445,"RB,WB",28-358,90,61,51,10,1,0,12,1,1,0,0,0,0,33,13,15,6,41,2,9,1,42,0,2,2,1
13,9328b835,41091264,7c21e445,GK,36-119,90,31,19,12,1,0,2,2,0,0,0,0,0,12,0,19,1,27,0,0,2,19,0,2,0,0
0,92e7e919,ff51efc7,361ca564,FW,29-038,90,32,26,6,2,0,0,0,1,3,0,3,0,21,4,7,3,26,3,0,0,25,0,0,0,0
1,a29b1131,ff51efc7,361ca564,LW,23-311,76,15,15,0,0,0,0,0,1,0,0,0,0,13,1,1,0,15,0,0,0,12,0,0,1,1
2,d7553721,ff51efc7,361ca564,LW,25-128,14,9,9,0,0,0,2,0,0,0,0,0,0,8,1,0,9,0,0,0,0,4,0,0,1,2
3,2b622f01,ff51efc7,361ca564,RW,29-002,90,36,36,0,0,0,5,0,0,0,0,0,0,26,7,3,1,30,2,0,0,31,0,0,0,0
4,cea4ee8f,ff51efc7,361ca564,CM,25-126,90,21,20,1,1,0,0,0,0,0,0,0,0,16,2,3,3,15,3,0,0,16,0,0,0,1
5,8b04d6c1,ff51efc7,361ca564,CM,26-010,89,38,36,2,2,0,3,1,1,0,0,0,0,26,4,8,3,32,3,0,0,28,0,2,0,0
6,a3d94a58,ff51efc7,361ca564,CM,23-110,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7,6250083a,ff51efc7,361ca564,DM,20-333,90,26,26,0,0,0,0,0,0,0,0,0,0,21,4,1,0,26,0,0,0,22,0,0,1,0
8,3353737a,ff51efc7,361ca564,LB,24-242,90,22,16,6,0,0,2,0,1,0,0,0,0,11,5,6,15,0,0,6,0,16,0,0,1,1
9,ac861941,ff51efc7,361ca564,CB,27-212,90,23,23,0,0,0,2,3,0,0,0,0,0,9,3,11,4,15,3,0,0,16,0,2,0,1
10,da7b447d,ff51efc7,361ca564,CB,25-064,90,28,28,0,0,0,2,0,0,0,0,0,0,16,1,11,3,24,0,0,0,20,0,0,1,0
11,e9971f2d,ff51efc7,361ca564,RB,22-137,82,32,20,12,2,0,0,2,2,0,0,0,0,14,10,8,0,20,2,10,0,29,0,0,0,0
12,d557d734,ff51efc7,361ca564,RB,29-211,8,6,4,2,1,0,2,0,0,0,0,0,0,3,0,3,1,3,0,1,0,3,0,0,0,0
13,8f62b6ee,ff51efc7,361ca564,GK,34-232,90,27,16,11,1,0,2,1,0,0,0,0,0,4,0,23,25,0,0,0,1,17,1,0,0,0
0,9e1035f8,ff51efc7,b8fd03ef,"FW,RW",21-167,90,19,17,2,0,0,5,0,1,0,0,0,0,12,6,1,1,15,2,0,0,13,0,0,3,0
1,b400bde0,ff51efc7,b8fd03ef,LW,26-250,69,28,28,0,0,0,4,0,2,0,0,0,0,25,2,1,4,24,0,0,0,25,0,0,0,2
2,b66315ae,ff51efc7,b8fd03ef,"FW,LW",24-134,21,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,5,0,0,0,6,0,0,0,0
3,892d5bb1,ff51efc7,b8fd03ef,RW,30-175,78,35,33,2,0,0,4,1,3,1,0,0,1,27,2,6,30,3,1,1,0,30,0,0,1,1
4,e46012d4,ff51efc7,b8fd03ef,CM,30-048,12,17,13,4,0,0,1,3,1,3,0,2,1,9,4,4,2,13,1,1,0,10,0,0,4,1
5,b0b4fd3e,ff51efc7,b8fd03ef,"CM,LW",25-339,90,48,45,3,2,0,7,0,2,0,0,0,0,43,4,1,6,41,0,1,0,43,0,0,2,1
6,819b3158,ff51efc7,b8fd03ef,CM,30-295,90,45,38,7,1,0,4,0,1,6,2,0,0,36,6,3,14,29,1,0,0,35,0,0,2,2
7,101da2b5,ff51efc7,b8fd03ef,DM,36-103,90,63,62,1,1,0,8,1,2,0,0,0,0,41,11,11,9,47,3,0,0,52,0,0,5,0
8,5271c8f1,ff51efc7,b8fd03ef,LB,27-029,78,87,75,12,4,0,1,3,4,0,0,0,0,61,16,10,74,2,3,8,0,73,0,0,1,6
9,51cf8561,ff51efc7,b8fd03ef,LB,24-243,12,14,12,2,1,0,0,0,0,1,0,1,0,6,3,5,10,1,3,0,0,10,0,1,0,0
10,eaeca114,ff51efc7,b8fd03ef,CB,26-178,90,59,59,0,0,0,6,0,0,0,0,0,0,48,1,10,37,16,3,0,0,49,0,1,0,0
11,31c69ef1,ff51efc7,b8fd03ef,CB,24-093,90,54,53,1,1,0,3,5,0,0,0,0,0,45,0,9,15,36,2,0,0,49,0,1,0,0
12,bd6351cd,ff51efc7,b8fd03ef,RB,27-080,90,72,65,7,1,0,5,4,3,0,0,0,0,44,14,14,9,52,3,6,0,61,0,0,4,1
13,3bb7b8b4,ff51efc7,b8fd03ef,GK,27-363,90,22,14,8,2,0,0,1,0,0,0,0,0,12,3,7,14,2,0,0,6,20,0,0,0,0
0,178ae8f8,94d9dac0,822bd0ba,FW,24-260,80,21,21,0,0,0,3,0,1,0,0,0,0,16,2,3,4,16,1,0,0,18,0,0,1,1
1,4c370d81,94d9dac0,822bd0ba,FW,29-323,10,7,6,1,0,0,0,0,0,0,0,0,0,4,1,2,0,6,0,1,0,5,0,0,1,0
2,c691bfe2,94d9dac0,822bd0ba,LW,29-133,90,23,22,1,0,0,3,0,2,0,0,0,0,14,5,4,6,13,1,1,0,16,0,1,1,0
3,e342ad68,94d9dac0,822bd0ba,RW,29-067,90,31,31,0,0,0,3,0,2,0,0,0,0,25,3,3,27,3,1,0,0,26,0,1,1,1
4,f25c8e3a,94d9dac0,822bd0ba,CM,26-192,80,50,49,1,1,0,2,0,0,0,0,0,0,41,6,3,8,41,1,0,0,41,0,0,4,1
5,77e84962,94d9dac0,822bd0ba,CM,30-132,10,15,14,1,1,0,1,1,0,0,0,0,0,14,1,0,2,13,0,0,0,13,0,0,1,1
6,c8387671,94d9dac0,822bd0ba,CM,18-139,90,57,54,3,0,0,1,0,1,0,0,0,0,45,8,4,50,4,0,2,1,49,2,0,1,3
7,935e6b8f,94d9dac0,822bd0ba,DM,31-065,90,70,67,3,3,0,5,3,1,0,0,0,0,46,9,15,9,59,2,0,0,60,1,0,1,0
8,f315ca93,94d9dac0,822bd0ba,LB,25-101,89,52,39,13,0,0,3,3,1,4,0,1,3,26,10,16,33,9,1,9,0,41,0,3,0,2
9,7a11550b,94d9dac0,822bd0ba,LB,24-090,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,e06683ca,94d9dac0,822bd0ba,CB,30-044,90,40,36,4,4,0,1,5,0,0,0,0,0,29,2,9,9,29,2,0,0,34,0,0,1,0
11,b217ef29,94d9dac0,822bd0ba,CB,30-013,90,46,41,5,5,0,1,3,0,0,0,0,0,38,2,6,8,36,2,0,0,43,0,0,1,0
12,cd1acf9d,94d9dac0,822bd0ba,RB,22-318,90,82,67,15,3,2,3,8,8,4,0,3,1,41,16,25,8,65,1,8,0,64,0,1,4,1
13,7a2e46a8,94d9dac0,822bd0ba,GK,28-323,90,46,38,8,2,0,2,1,0,0,0,0,0,33,1,12,3,38,0,0,5,38,0,3,0,0
0,2691c772,94d9dac0,943e8050,FW,31-295,90,23,22,1,0,0,10,1,0,0,0,0,0,13,6,4,3,11,1,0,1,15,1,1,0,0
1,4e9a0555,94d9dac0,943e8050,FW,29-257,74,9,9,0,0,0,4,0,0,0,0,0,0,4,2,3,0,5,3,0,0,6,0,0,0,0
2,4ab53cdb,94d9dac0,943e8050,FW,32-023,16,4,4,0,0,0,1,0,0,0,0,0,0,4,0,0,0,4,0,0,0,3,0,0,0,0
3,fc15fb84,94d9dac0,943e8050,LM,21-272,90,29,29,0,0,0,13,2,4,0,0,0,0,17,5,7,27,0,0,0,0,19,0,0,1,2
4,74e12f1e,94d9dac0,943e8050,CM,32-057,90,17,15,2,0,0,2,0,1,0,0,0,0,10,2,5,0,13,2,0,1,11,1,0,1,0
5,47369df8,94d9dac0,943e8050,CM,25-245,90,30,25,5,1,0,6,2,0,4,4,0,0,14,3,13,2,23,4,0,0,20,1,0,0,0
6,f72293fc,94d9dac0,943e8050,RM,30-298,78,24,24,0,0,0,8,2,4,0,0,0,0,15,5,4,17,7,0,0,0,17,0,1,0,2
7,1ef37668,94d9dac0,943e8050,RM,33-014,12,8,8,0,0,0,2,0,0,0,0,0,0,2,4,2,6,1,0,0,0,5,0,0,0,0
8,cc2d7ad5,94d9dac0,943e8050,LB,27-337,90,44,29,15,0,0,7,0,0,0,0,0,0,10,15,19,20,1,6,15,0,30,0,1,3,2
9,8df7a2fb,94d9dac0,943e8050,CB,31-332,90,21,20,1,1,0,4,1,0,0,0,0,0,10,3,8,13,3,3,0,0,16,0,0,0,0
10,15ea812b,94d9dac0,943e8050,CB,28-275,90,26,25,1,1,0,5,2,0,0,0,0,0,11,2,13,4,18,2,0,0,20,0,3,1,0
11,9a9c05db,94d9dac0,943e8050,RB,32-073,90,44,29,15,3,1,3,0,2,0,0,0,0,19,9,16,6,25,0,12,1,31,1,1,1,3
12,4b40d9ca,94d9dac0,943e8050,GK,29-124,90,37,21,16,3,0,2,0,0,0,0,0,0,2,0,35,2,29,0,0,1,13,2,0,0,0
0,07802f7f,662d4074,8602292d,FW,29-029,89,12,12,0,0,0,6,0,1,0,0,0,0,7,2,3,2,6,2,0,1,6,0,0,0,1
1,bfae110f,662d4074,8602292d,FW,24-268,1,2,2,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0
2,ffa90327,662d4074,8602292d,LW,26-110,90,14,14,0,0,0,3,0,2,0,0,0,0,9,3,2,3,10,1,0,0,12,0,0,0,1
3,66b76d44,662d4074,8602292d,RW,24-239,85,33,28,5,2,0,7,2,2,1,0,1,0,19,4,10,3,25,1,1,1,22,0,1,2,2
4,19f4d211,662d4074,8602292d,RW,19-095,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1544f145,662d4074,8602292d,CM,20-085,90,22,22,0,0,0,5,2,1,0,0,0,0,15,3,4,4,16,1,0,0,19,1,1,0,0
6,90f91999,662d4074,8602292d,CM,26-307,90,35,30,5,3,0,4,5,1,2,2,0,0,21,3,11,25,7,2,0,0,28,0,1,1,0
7,6f7d826d,662d4074,8602292d,DM,23-104,87,28,26,2,2,0,5,1,0,0,0,0,0,21,0,7,1,24,0,0,0,26,0,0,1,0
8,2baec6ce,662d4074,8602292d,DM,23-280,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
9,be927d03,662d4074,8602292d,LB,36-043,90,52,43,9,2,0,1,3,2,0,0,0,0,31,12,9,6,37,2,7,0,39,1,3,1,2
10,8397a50c,662d4074,8602292d,CB,28-161,90,41,40,1,1,0,3,1,0,0,0,0,0,27,3,11,31,6,3,0,0,32,0,1,0,2
11,0313a347,662d4074,8602292d,CB,23-302,90,30,28,2,2,0,4,2,0,0,0,0,0,21,4,5,1,23,2,0,0,24,0,3,0,1
12,2389cdc2,662d4074,8602292d,RB,24-014,90,40,32,8,1,0,2,1,0,0,0,0,0,19,5,16,5,22,6,7,0,28,1,2,2,0
13,7956236f,662d4074,8602292d,GK,28-353,90,23,7,16,6,0,0,3,0,0,0,0,0,8,0,15,1,22,0,0,0,15,0,2,0,0
0,2b16cb1a,662d4074,b2b47a98,"FW,RM",24-162,90,22,19,3,0,1,7,0,4,0,0,0,0,18,2,2,1,20,1,0,0,17,0,0,1,1
1,c596fcb0,662d4074,b2b47a98,FW,29-175,90,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,0
2,862a1c15,662d4074,b2b47a98,"CM,LM",27-192,90,25,25,0,0,0,3,1,2,0,0,0,0,21,0,4,24,0,1,0,0,19,0,2,0,0
3,a3b03921,662d4074,b2b47a98,"CM,DM",22-001,89,23,23,0,0,0,7,0,2,0,0,0,0,18,2,3,4,17,1,0,0,13,1,2,2,1
4,d56543a0,662d4074,b2b47a98,DM,27-178,1,3,3,0,0,0,2,0,2,0,0,0,0,1,0,2,2,1,0,0,0,1,0,0,0,0
5,c951a6df,662d4074,b2b47a98,DM,26-152,45,11,10,1,1,0,2,0,0,0,0,0,0,6,2,3,0,8,2,0,0,8,0,0,1,0
6,a2b105e0,662d4074,b2b47a98,DM,23-295,45,25,24,1,0,0,4,1,0,0,0,0,0,21,1,3,4,20,0,1,0,23,0,0,0,0
7,71ef519e,662d4074,b2b47a98,"WB,LB",31-345,90,55,41,14,2,1,10,3,4,4,3,1,0,25,8,22,33,10,2,8,1,46,0,0,1,0
8,de112b84,662d4074,b2b47a98,"WB,RB",26-178,90,34,19,15,4,0,3,1,4,0,0,0,0,11,14,9,4,19,0,11,0,20,0,1,2,1
9,f25b010f,662d4074,b2b47a98,CB,32-181,77,42,41,1,0,0,5,1,0,0,0,0,0,34,2,6,2,38,0,1,0,37,0,0,1,0
10,c17bfb65,662d4074,b2b47a98,FW,25-007,13,6,5,1,0,0,2,0,0,0,0,0,0,5,1,0,1,4,0,1,0,6,0,0,0,0
