,player_id,match_id,team_id,position,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,tackles_interceptions,clearances,errors
9,f315ca93,3480cc09,822bd0ba,LB,25-235,90,1,0,1,0,0,0,1,0.0,1,13,6,46.2,5,6,2,4,0,0,4,2,3,1,0
10,e06683ca,3480cc09,822bd0ba,CB,30-178,90,1,1,0,1,0,1,1,100.0,0,4,2,50.0,1,3,0,0,0,0,0,3,4,6,0
11,5ed9b537,3480cc09,822bd0ba,CB,22-222,90,0,0,0,0,0,0,1,0.0,1,7,2,28.6,5,2,0,2,2,0,0,3,3,9,0
12,cd1acf9d,3480cc09,822bd0ba,RB,23-087,90,0,0,0,0,0,0,3,0.0,3,6,1,16.7,3,1,2,2,0,0,2,4,4,3,1
13,62d7ef38,3480cc09,822bd0ba,GK,23-040,90,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
0,dea698d9,8e966b52,19538871,FW,36-332,90,1,1,0,0,1,1,1,100.0,0,10,5,50.0,2,4,4,0,0,0,0,0,1,2,1
1,527f063d,8e966b52,19538871,FW,34-323,90,1,1,0,1,0,1,1,100.0,0,16,5,31.3,2,8,6,1,0,0,1,0,1,0,0
2,dbf053da,8e966b52,19538871,LM,21-284,75,1,1,0,0,1,0,2,0.0,2,13,4,30.8,4,5,4,0,0,0,0,1,2,0,0
3,a1d5bd30,8e966b52,19538871,"RB,LM",24-064,15,1,0,1,0,0,1,2,50.0,1,3,1,33.3,0,2,1,0,0,0,0,1,2,0,0
4,58eee997,8e966b52,19538871,RM,20-094,59,1,1,1,0,0,0,1,0.0,1,9,2,22.2,3,4,2,0,0,0,0,0,1,0,0
5,507c7bdf,8e966b52,19538871,RM,27-117,31,0,0,0,0,0,0,0,,0,5,2,40.0,3,1,1,0,0,0,0,1,1,0,0
6,eb7822d7,8e966b52,19538871,DM,33-155,90,2,1,1,1,0,2,4,50.0,2,18,4,22.2,11,6,1,3,1,0,2,5,7,1,0
7,d93c2511,8e966b52,19538871,DM,25-026,90,1,0,0,1,0,1,3,33.3,2,16,0,0.0,3,12,1,2,1,0,1,1,2,2,0
8,9c94165b,8e966b52,19538871,LB,26-175,90,1,1,1,0,0,0,1,0.0,1,17,4,23.5,8,7,2,4,1,0,3,2,3,3,0
9,9f8e9423,8e966b52,19538871,CB,28-253,90,4,1,2,2,0,3,5,60.0,2,15,5,33.3,9,6,0,0,0,0,0,2,6,5,0
10,def899bd,8e966b52,19538871,CB,29-316,90,3,3,2,0,1,2,3,66.7,1,11,2,18.2,3,7,1,3,3,0,0,2,5,3,0
11,9e525177,8e966b52,19538871,RB,24-038,83,0,0,0,0,0,0,1,0.0,1,7,1,14.3,1,4,2,2,0,0,2,3,3,2,0
12,2fba6108,8e966b52,19538871,LM,19-251,7,2,1,1,1,0,1,1,100.0,0,2,1,50.0,2,0,0,0,0,0,0,0,2,0,0
13,7ba6d84e,8e966b52,19538871,GK,31-057,90,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
0,b561db50,8e966b52,8cec06e1,FW,30-243,80,0,0,0,0,0,0,0,,0,18,6,33.3,3,8,7,1,0,0,1,0,0,1,0
1,e7aa9d7c,8e966b52,8cec06e1,FW,19-168,10,0,0,0,0,0,0,0,,0,1,0,0.0,0,1,0,0,0,0,0,1,1,0,0
2,7fcc71d8,8e966b52,8cec06e1,LW,26-074,87,2,1,1,0,1,1,1,100.0,0,14,5,35.7,3,7,4,4,0,0,4,0,2,0,0
3,5a7301ae,8e966b52,8cec06e1,CM,26-263,3,0,0,0,0,0,0,0,,0,1,0,0.0,0,1,0,0,0,0,0,1,1,0,0
4,77e39b04,8e966b52,8cec06e1,RW,22-005,65,1,0,1,0,0,0,1,0.0,1,18,5,27.8,5,8,5,3,0,0,3,1,2,0,0
5,9a28eba4,8e966b52,8cec06e1,"RW,FW",25-343,25,0,0,0,0,0,0,0,,0,4,2,50.0,1,1,2,0,0,0,0,0,0,0,0
6,f5a00fa4,8e966b52,8cec06e1,"DM,CM",35-117,90,3,3,2,0,1,2,7,28.6,5,16,5,31.3,5,9,2,0,0,0,0,0,3,1,0
7,44bfb6c5,8e966b52,8cec06e1,DM,24-296,90,0,0,0,0,0,0,4,0.0,4,14,3,21.4,2,10,2,3,0,0,3,4,4,2,0
8,9ae9eaea,8e966b52,8cec06e1,WB,32-318,90,3,3,2,0,1,0,2,0.0,2,15,6,40.0,9,1,5,2,0,0,2,0,3,4,0
9,d04b94db,8e966b52,8cec06e1,WB,28-048,90,1,0,1,0,0,0,1,0.0,1,15,6,40.0,4,9,2,1,1,0,0,1,2,1,0
10,9fbbcf39,8e966b52,8cec06e1,CB,31-283,90,1,1,0,0,1,0,1,0.0,1,13,6,46.2,3,7,3,2,0,0,2,2,3,2,0
11,2928dca2,8e966b52,8cec06e1,CB,28-312,90,1,1,1,0,0,1,1,100.0,0,7,4,57.1,2,4,1,2,1,0,1,0,1,3,0
12,d0f72bf1,8e966b52,8cec06e1,CB,24-225,90,0,0,0,0,0,0,0,,0,5,3,60.0,2,2,1,2,1,0,1,2,2,4,0
13,903b6e8b,8e966b52,8cec06e1,GK,28-351,90,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
0,97220da2,0859817d,33c895d4,FW,20-123,77,0,0,0,0,0,0,0,,0,9,5,55.6,1,2,6,2,0,0,2,0,0,0,0
1,68c720b5,0859817d,33c895d4,FW,24-335,13,0,0,0,0,0,0,0,,0,4,1,25.0,0,0,4,0,0,0,0,1,1,1,0
2,ab651565,0859817d,33c895d4,FW,27-311,64,1,0,0,1,0,0,1,0.0,1,14,3,21.4,2,7,5,0,0,0,0,0,1,0,0
3,f2bf1b0f,0859817d,33c895d4,FW,25-182,26,0,0,0,0,0,0,0,,0,4,1,25.0,0,1,3,0,0,0,0,1,1,0,0
4,11ff3d56,0859817d,33c895d4,CM,22-309,90,4,2,3,0,1,0,1,0.0,1,14,4,28.6,4,5,5,3,0,0,3,3,7,3,0
5,3515d404,0859817d,33c895d4,"CM,WB",27-071,90,4,2,0,3,1,1,2,50.0,1,13,5,38.5,3,5,5,4,0,0,4,5,9,1,0
6,4b511457,0859817d,33c895d4,DM,30-109,90,2,0,0,1,1,0,3,0.0,3,15,5,33.3,6,7,2,2,0,0,2,3,5,2,0
7,6dfd8f05,0859817d,33c895d4,WB,24-111,90,1,0,1,0,0,1,1,100.0,0,11,2,18.2,8,0,3,2,0,0,2,1,2,2,0
8,f1e94cd6,0859817d,33c895d4,WB,22-190,69,0,0,0,0,0,0,1,0.0,1,16,5,31.3,4,8,4,2,0,0,2,2,2,1,0
9,97333cf5,0859817d,33c895d4,CM,29-287,21,0,0,0,0,0,0,0,,0,1,1,100.0,0,1,0,0,0,0,0,0,0,0,0
10,0b33f6ad,0859817d,33c895d4,CB,22-269,90,4,1,3,1,0,3,3,100.0,0,9,1,11.1,8,1,0,2,1,0,1,4,8,2,0
11,b5bf1770,0859817d,33c895d4,CB,24-344,90,1,1,1,0,0,0,0,,0,13,3,23.1,9,4,0,2,0,0,2,4,5,7,0
12,4115ce4e,0859817d,33c895d4,CB,25-274,90,1,1,1,0,0,1,1,100.0,0,5,1,20.0,0,5,0,1,0,0,1,6,7,5,0
13,c3e39f12,0859817d,33c895d4,GK,33-300,90,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
0,e09f279b,0859817d,cd051869,FW,25-301,90,2,2,0,1,1,0,0,,0,11,4,36.4,0,4,7,1,0,0,1,1,3,3,1
1,6afaebf2,0859817d,cd051869,"FW,RW",22-157,90,3,2,0,2,1,0,1,0.0,1,23,5,21.7,7,12,4,3,0,0,3,0,3,0,0
2,2886c9b5,0859817d,cd051869,CM,23-278,55,1,0,1,0,0,1,4,25.0,3,9,1,11.1,2,6,1,0,0,0,0,3,4,0,0
3,2500cef9,0859817d,cd051869,"LW,CM",25-130,35,0,0,0,0,0,0,1,0.0,1,2,1,50.0,1,0,1,0,0,0,0,1,1,1,0
4,8449d35e,0859817d,cd051869,"CM,CB",23-246,90,4,1,0,4,0,0,1,0.0,1,17,6,35.3,4,9,4,0,0,0,0,1,5,2,0
5,df0a4c90,0859817d,cd051869,"DM,CM",27-307,90,2,0,0,1,1,0,1,0.0,1,14,4,28.6,6,5,3,1,0,0,1,0,2,2,0
6,1137759d,0859817d,cd051869,WB,24-343,75,3,2,1,1,1,2,2,100.0,0,7,4,57.1,0,5,2,0,0,0,0,0,3,1,0
7,7e003182,0859817d,cd051869,WB,18-276,15,2,0,0,2,0,1,1,100.0,0,5,1,20.0,0,4,1,0,0,0,0,0,2,0,0
8,57c94db2,0859817d,cd051869,WB,22-201,90,1,1,1,0,0,0,0,,0,8,1,12.5,4,1,3,6,1,0,5,2,3,1,0
9,e541326e,0859817d,cd051869,CB,28-227,67,0,0,0,0,0,0,0,,0,7,1,14.3,3,4,0,4,1,0,3,1,1,8,0
10,0f134faf,0859817d,cd051869,CM,26-010,23,0,0,0,0,0,0,0,,0,9,1,11.1,1,8,0,0,0,0,0,0,0,1,0
11,172e52d8,0859817d,cd051869,CB,30-332,90,2,1,2,0,0,1,4,25.0,3,9,2,22.2,8,1,0,1,1,0,0,1,3,3,0
12,a8c0acb7,0859817d,cd051869,CB,23-269,90,1,1,1,0,0,1,3,33.3,2,8,3,37.5,5,1,2,2,0,0,2,0,1,2,1
13,f127d782,0859817d,cd051869,GK,23-273,90,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
0,ac05f970,7d53d1ea,7c21e445,FW,31-290,87,0,0,0,0,0,0,0,,0,4,1,25.0,0,1,3,0,0,0,0,0,0,0,0
1,849c826a,7d53d1ea,7c21e445,FW,32-081,3,0,0,0,0,0,0,0,,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0
2,aa8e289e,7d53d1ea,7c21e445,LW,24-100,77,2,1,1,0,1,1,2,50.0,1,15,3,20.0,3,8,4,0,0,0,0,3,5,0,0
3,57df7a11,7d53d1ea,7c21e445,LW,28-066,13,0,0,0,0,0,0,0,,0,1,1,100.0,0,1,0,0,0,0,0,0,0,0,0
4,79c84d1c,7d53d1ea,7c21e445,RW,25-023,90,1,0,0,0,1,1,3,33.3,2,24,5,20.8,10,8,6,2,0,0,2,2,3,0,0
5,82927de4,7d53d1ea,7c21e445,AM,25-324,90,1,1,0,0,1,0,2,0.0,2,27,9,33.3,1,9,17,0,0,0,0,1,2,0,0
6,1c7012b8,7d53d1ea,7c21e445,DM,22-363,90,2,2,0,2,0,2,3,66.7,1,13,1,7.7,5,6,2,2,1,0,1,1,3,0,0
7,26f6dca8,7d53d1ea,7c21e445,DM,28-331,90,0,0,0,0,0,0,2,0.0,2,10,2,20.0,3,7,0,0,0,0,0,1,1,0,0
8,4f974391,7d53d1ea,7c21e445,LB,32-028,90,0,0,0,0,0,0,0,,0,7,1,14.3,2,1,4,3,0,0,3,3,3,2,0
9,a712ca2b,7d53d1ea,7c21e445,CB,25-003,90,0,0,0,0,0,0,1,0.0,1,5,1,20.0,3,2,0,1,0,0,1,2,2,8,0
10,3e9e06cb,7d53d1ea,7c21e445,CB,31-251,90,1,0,1,0,0,1,1,100.0,0,4,2,50.0,2,1,1,0,0,0,0,0,1,3,0
11,fdf3cb77,7d53d1ea,7c21e445,RB,29-143,90,1,0,1,0,0,0,0,,0,8,3,37.5,3,3,2,1,0,0,1,5,6,3,0
12,9328b835,7d53d1ea,7c21e445,GK,36-269,90,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
0,0745b37d,7d53d1ea,1c781004,FW,31-289,90,1,0,0,1,0,0,2,0.0,2,20,5,25.0,0,10,10,1,0,0,1,0,1,2,0
1,6c6a3300,7d53d1ea,1c781004,LW,25-198,71,1,0,0,1,0,0,0,,0,6,0,0.0,2,4,0,0,0,0,0,0,1,0,0
2,9f333379,7d53d1ea,1c781004,LW,19-347,19,1,0,1,0,0,0,0,,0,4,2,50.0,1,2,1,1,0,0,1,0,1,0,0
3,3c33f9d9,7d53d1ea,1c781004,RW,23-295,64,1,1,1,0,0,0,1,0.0,1,12,2,16.7,7,4,1,1,0,0,1,1,2,1,0
4,2f6ec02a,7d53d1ea,1c781004,RW,24-094,26,0,0,0,0,0,0,0,,0,6,0,0.0,3,1,2,0,0,0,0,0,0,0,0
5,291e3ec3,7d53d1ea,1c781004,AM,20-307,74,0,0,0,0,0,0,0,,0,9,3,33.3,1,3,5,0,0,0,0,0,0,0,0
6,8c12f884,7d53d1ea,1c781004,AM,18-257,16,2,0,2,0,0,0,0,,0,4,0,0.0,4,0,0,0,0,0,0,1,3,0,0
7,471f16b3,7d53d1ea,1c781004,DM,30-004,90,2,1,1,1,0,1,2,50.0,1,17,3,17.6,10,7,0,1,0,0,1,1,3,1,0
8,f5044e54,7d53d1ea,1c781004,DM,28-232,90,4,3,4,0,0,2,5,40.0,3,27,6,22.2,19,8,0,2,1,0,1,2,6,2,0
9,5e74d6c8,7d53d1ea,1c781004,LB,21-131,90,0,0,0,0,0,0,1,0.0,1,13,2,15.4,7,4,2,7,1,0,6,4,4,0,0
10,bcfb0142,7d53d1ea,1c781004,CB,28-362,90,1,0,1,0,0,0,1,0.0,1,11,2,18.2,6,5,0,0,0,0,0,1,2,2,0
11,e9254eec,7d53d1ea,1c781004,CB,30-053,90,2,2,2,0,0,1,2,50.0,1,7,1,14.3,7,0,0,1,1,0,0,5,7,2,0
12,774cf58b,7d53d1ea,1c781004,RB,22-008,90,5,2,4,1,0,1,1,100.0,0,19,5,26.3,14,4,1,2,1,0,1,2,7,2,0
13,f23f9d20,7d53d1ea,1c781004,GK,33-284,90,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
0,38ceb24a,96630936,d07537b9,"FW,LM,AM",27-041,90,1,0,0,1,0,0,0,,0,14,5,35.7,1,4,9,2,0,0,2,1,2,0,0
1,4bcf39f6,96630936,d07537b9,FW,25-153,90,0,0,0,0,0,0,0,,0,10,1,10.0,0,3,7,1,0,0,1,0,0,1,0
2,f230bc30,96630936,d07537b9,"AM,DM",22-282,90,1,1,0,1,0,0,1,0.0,1,14,7,50.0,4,6,4,2,0,0,2,1,2,0,0
3,83d074ff,96630936,d07537b9,"CM,DM",23-021,90,7,6,2,3,2,2,4,50.0,2,25,13,52.0,7,13,5,2,0,0,2,1,8,0,0
4,8aec0537,96630936,d07537b9,"CM,DM",30-213,72,3,3,1,2,0,2,4,50.0,2,15,9,60.0,5,6,4,1,0,0,1,0,3,1,0
5,bb5fbd2b,96630936,d07537b9,RM,27-178,18,2,2,0,2,0,0,0,,0,3,2,66.7,1,2,0,0,0,0,0,0,2,0,0
6,99813635,96630936,d07537b9,DM,33-249,55,2,2,1,1,0,0,1,0.0,1,9,5,55.6,2,4,3,1,1,0,0,2,4,1,0
7,f4e433d4,96630936,d07537b9,"RB,WB",21-106,35,1,0,1,0,0,1,1,100.0,0,1,0,0.0,1,0,0,0,0,0,0,0,1,0,0
8,1daec722,96630936,d07537b9,"LB,WB",23-176,90,1,1,1,0,0,0,1,0.0,1,16,4,25.0,9,5,2,0,0,0,0,0,1,1,0
9,b2d31e83,96630936,d07537b9,CB,29-250,90,1,1,1,0,0,0,0,,0,9,4,44.4,5,2,2,2,0,0,2,2,3,2,1
10,c40b6180,96630936,d07537b9,CB,27-010,90,1,0,0,1,0,1,1,100.0,0,11,3,27.3,4,7,0,0,0,0,0,2,3,5,0
11,dad4b285,96630936,d07537b9,"RB,CB",29-364,72,2,0,1,0,1,0,1,0.0,1,9,5,55.6,2,5,2,1,0,0,1,2,4,1,0
12,ce5143da,96630936,d07537b9,FW,31-049,18,0,0,0,0,0,0,0,,0,4,2,50.0,0,0,4,0,0,0,0,0,0,0,0
13,6a713852,96630936,d07537b9,GK,24-057,90,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
0,0562b7f1,96630936,47c64c55,FW,23-363,65,0,0,0,0,0,0,0,,0,5,0,0.0,0,5,0,1,1,0,0,1,1,0,0
1,50e6dc35,96630936,47c64c55,"FW,RW",24-200,25,0,0,0,0,0,0,1,0.0,1,2,0,0.0,1,0,1,0,0,0,0,0,0,0,0
2,ae4fc6a4,96630936,47c64c55,LW,23-199,64,4,2,2,1,1,3,3,100.0,0,10,4,40.0,3,4,3,1,0,0,1,0,4,0,0
3,2ce2508a,96630936,47c64c55,DM,30-282,26,2,1,1,1,0,2,3,66.7,1,5,1,20.0,3,2,0,1,0,0,1,0,2,0,0
4,c4486bac,96630936,47c64c55,RW,20-033,80,2,1,2,0,0,0,0,,0,14,1,7.1,5,6,3,1,0,0,1,2,4,0,0
5,ab070c55,96630936,47c64c55,FW,31-042,10,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,1,0
6,3312f911,96630936,47c64c55,"CM,LW",29-022,90,2,1,1,1,0,1,2,50.0,1,14,3,21.4,4,9,1,4,0,0,4,1,3,0,0
7,c2731c10,96630936,47c64c55,CM,21-342,90,3,2,2,0,1,1,4,25.0,3,28,8,28.6,12,10,6,5,1,0,4,0,3,2,0
8,a0666d3e,96630936,47c64c55,"DM,CM",26-272,90,1,0,0,1,0,0,1,0.0,1,11,4,36.4,5,5,1,3,0,0,3,2,3,1,0
9,5cbd1eb0,96630936,47c64c55,LB,22-135,90,2,1,1,0,1,2,2,100.0,0,29,5,17.2,24,2,3,3,1,0,2,1,3,5,0
10,d0706b27,96630936,47c64c55,CB,21-185,90,0,0,0,0,0,0,0,,0,4,2,50.0,2,2,0,1,1,0,0,4,4,10,0
11,e34fc66d,96630936,47c64c55,CB,25-228,90,0,0,0,0,0,0,1,0.0,1,5,0,0.0,5,0,0,2,1,0,1,1,1,13,0
12,8a7ff278,96630936,47c64c55,RB,32-077,90,1,0,1,0,0,0,2,0.0,2,7,1,14.3,4,3,0,2,1,0,1,0,1,10,0
13,cc70a1d5,96630936,47c64c55,GK,28-310,90,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
0,ed1e53f3,febd7f38,b8fd03ef,FW,21-232,87,0,0,0,0,0,0,0,,0,22,5,22.7,1,11,10,0,0,0,0,2,2,0,0
1,b66315ae,febd7f38,b8fd03ef,FW,24-287,3,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
2,b0b4fd3e,febd7f38,b8fd03ef,LW,26-127,90,2,2,0,1,1,0,0,,0,13,5,38.5,1,2,10,2,0,0,2,0,2,2,0
3,b400bde0,febd7f38,b8fd03ef,RW,27-038,90,1,1,0,0,1,0,0,,0,11,2,18.2,1,5,5,0,0,0,0,0,1,0,0
4,e46012d4,febd7f38,b8fd03ef,CM,30-201,83,2,1,1,0,1,1,4,25.0,3,21,6,28.6,4,8,9,5,0,0,5,0,2,1,0
5,819b3158,febd7f38,b8fd03ef,CM,31-083,7,0,0,0,0,0,0,0,,0,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0
6,3eb22ec9,febd7f38,b8fd03ef,CM,27-158,90,4,2,0,4,0,3,5,60.0,2,24,9,37.5,4,15,5,0,0,0,0,3,7,1,0
7,6434f10d,febd7f38,b8fd03ef,DM,25-207,90,1,1,0,0,1,0,2,0.0,2,22,9,40.9,7,10,5,1,0,0,1,2,3,0,0
8,bd6351cd,febd7f38,b8fd03ef,LB,27-233,90,0,0,0,0,0,0,0,,0,6,2,33.3,1,2,3,2,0,0,2,1,1,0,0
9,119b9a8e,febd7f38,b8fd03ef,CB,27-233,90,1,1,0,1,0,1,1,100.0,0,2,1,50.0,0,1,1,1,1,0,0,2,3,0,0
10,5eecec3d,febd7f38,b8fd03ef,CB,27-232,90,0,0,0,0,0,0,0,,0,4,0,0.0,1,3,0,0,0,0,0,1,1,3,0
11,86dd77d1,febd7f38,b8fd03ef,RB,31-232,90,0,0,0,0,0,0,0,,0,8,1,12.5,2,4,2,1,0,0,1,1,1,1,0
12,3bb7b8b4,febd7f38,b8fd03ef,GK,28-151,90,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
0,5eae500a,febd7f38,cff3d9bb,FW,28-247,90,0,0,0,0,0,0,0,,0,11,2,18.2,1,4,6,0,0,0,0,0,0,0,0
1,6622454d,febd7f38,cff3d9bb,LW,28-302,68,0,0,0,0,0,0,2,0.0,2,23,6,26.1,8,10,5,0,0,0,0,1,1,0,0
2,15f3ec41,febd7f38,cff3d9bb,"LM,LW",21-069,22,0,0,0,0,0,0,0,,0,4,2,50.0,0,3,1,0,0,0,0,0,0,0,0
3,1bf33a9a,febd7f38,cff3d9bb,RW,23-119,68,1,0,0,1,0,0,0,,0,25,5,20.0,6,17,2,1,0,0,1,0,1,0,0
4,49fe9070,febd7f38,cff3d9bb,"RM,RW",25-315,22,0,0,0,0,0,0,0,,0,2,0,0.0,0,1,1,0,0,0,0,0,0,0,0
5,79c0821a,febd7f38,cff3d9bb,DM,27-254,90,5,5,1,3,1,1,2,50.0,1,43,14,32.6,15,27,1,1,0,0,1,2,7,0,1
6,b9fbae28,febd7f38,cff3d9bb,DM,30-292,90,5,5,2,3,0,2,5,40.0,3,28,9,32.1,11,15,2,1,0,0,1,1,6,1,0
7,f4290206,febd7f38,cff3d9bb,WB,31-018,80,3,2,3,0,0,0,0,,0,17,5,29.4,14,2,1,1,0,0,1,2,5,2,0
8,9674002f,febd7f38,cff3d9bb,AM,23-005,10,2,1,1,0,1,1,2,50.0,1,9,3,33.3,1,5,3,0,0,0,0,0,2,0,0
9,53cad200,febd7f38,cff3d9bb,"WB,RB",32-140,90,3,2,0,2,1,2,6,33.3,4,23,4,17.4,9,12,2,4,1,0,3,3,6,6,0
10,4315f30d,febd7f38,cff3d9bb,"CB,LB",22-357,90,4,2,3,1,0,1,1,100.0,0,10,4,40.0,7,3,0,2,1,0,1,6,10,2,0
11,86e7deaf,febd7f38,cff3d9bb,CB,37-115,90,0,0,0,0,0,0,1,0.0,1,14,5,35.7,6,6,2,5,0,0,5,4,4,1,0
12,18b896d6,febd7f38,cff3d9bb,CB,28-318,90,3,3,2,1,0,0,1,0.0,1,16,3,18.8,9,6,1,0,0,0,0,1,4,5,0
13,28d596a0,febd7f38,cff3d9bb,GK,27-104,90,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
0,0745b37d,4574a1a6,1c781004,FW,31-292,90,1,0,0,1,0,1,1,100.0,0,22,5,22.7,2,10,10,0,0,0,0,0,1,0,0
1,291e3ec3,4574a1a6,1c781004,"FW,AM",20-310,90,2,1,1,1,0,0,0,,0,6,3,50.0,2,3,1,1,1,0,0,1,3,1,0
2,6c6a3300,4574a1a6,1c781004,"LM,LW",25-201,90,1,0,1,0,0,1,2,50.0,1,12,4,33.3,5,3,4,1,0,0,1,1,2,2,0
3,a8d4428b,4574a1a6,1c781004,"RM,RW",21-329,86,0,0,0,0,0,0,0,,0,19,4,21.1,5,12,2,4,1,0,3,1,1,2,0
4,9f333379,4574a1a6,1c781004,RW,19-350,4,0,0,0,0,0,0,0,,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0
5,f5044e54,4574a1a6,1c781004,DM,28-235,90,4,2,3,0,1,1,6,16.7,5,19,8,42.1,13,4,2,0,0,0,0,5,9,2,0
6,953c30b0,4574a1a6,1c781004,DM,23-318,90,6,3,2,4,0,3,5,60.0,2,14,3,21.4,3,10,1,0,0,0,0,0,6,2,0
7,5e74d6c8,4574a1a6,1c781004,LB,21-134,76,3,3,3,0,0,1,1,100.0,0,12,4,33.3,8,2,2,1,0,0,1,1,4,4,0
8,1bf811d4,4574a1a6,1c781004,RB,28-121,14,0,0,0,0,0,0,0,,0,3,1,33.3,2,0,1,0,0,0,0,1,1,2,0
9,bcfb0142,4574a1a6,1c781004,CB,29-000,90,0,0,0,0,0,0,1,0.0,1,4,2,50.0,1,2,1,1,1,0,0,2,2,2,0
10,e9254eec,4574a1a6,1c781004,CB,30-056,90,3,2,3,0,0,0,0,,0,9,3,33.3,8,1,0,2,2,0,0,0,3,12,0
11,774cf58b,4574a1a6,1c781004,RB,22-011,79,0,0,0,0,0,0,1,0.0,1,9,1,11.1,4,5,0,0,0,0,0,1,1,2,0
12,112c495e,4574a1a6,1c781004,LB,26-090,11,1,1,0,1,0,1,1,100.0,0,1,0,0.0,1,0,0,1,1,0,0,0,1,0,0
13,f23f9d20,4574a1a6,1c781004,GK,33-287,90,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
0,59e6e5bf,4574a1a6,d3fd31cc,FW,24-305,90,0,0,0,0,0,0,0,,0,11,3,27.3,0,3,8,1,1,0,0,0,0,4,0
1,b318a643,4574a1a6,d3fd31cc,FW,32-121,53,0,0,0,0,0,0,0,,0,6,2,33.3,0,3,3,0,0,0,0,0,0,0,0
2,fa031b34,4574a1a6,d3fd31cc,FW,24-250,37,0,0,0,0,0,0,0,,0,5,3,60.0,1,3,1,2,0,0,2,0,0,0,0
3,4468ec10,4574a1a6,d3fd31cc,LM,25-201,90,1,0,0,1,0,1,1,100.0,0,17,5,29.4,6,8,3,3,0,0,3,0,1,1,0
4,2bd83368,4574a1a6,d3fd31cc,RM,20-325,90,0,0,0,0,0,0,4,0.0,4,19,4,21.1,3,10,6,1,0,0,1,2,2,0,0
5,1961b2aa,4574a1a6,d3fd31cc,DM,28-169,90,3,0,1,0,2,3,5,60.0,2,29,7,24.1,13,14,2,1,1,0,0,0,3,1,0
6,02b29014,4574a1a6,d3fd31cc,DM,29-014,90,2,2,0,1,1,2,3,66.7,1,14,5,35.7,1,10,3,1,1,0,0,0,2,0,0
7,30d4a2e5,4574a1a6,d3fd31cc,LB,22-231,90,2,1,1,1,0,2,3,66.7,1,15,2,13.3,9,6,0,5,0,0,5,4,6,2,1
8,c5b7c315,4574a1a6,d3fd31cc,CB,29-004,90,2,1,2,0,0,2,2,100.0,0,17,2,11.8,7,9,1,2,1,0,1,2,4,2,0
9,9f7c837d,4574a1a6,d3fd31cc,"CB,RB",24-000,90,4,1,3,1,0,2,2,100.0,0,14,7,50.0,5,7,2,1,0,0,1,1,5,7,0
10,0420d84f,4574a1a6,d3fd31cc,RB,33-096,53,2,1,1,1,0,1,1,100.0,0,6,2,33.3,1,5,0,1,0,0,1,1,3,4,0
11,6d5701f2,4574a1a6,d3fd31cc,CB,27-114,37,0,0,0,0,0,0,0,,0,2,0,0.0,2,0,0,1,1,0,0,0,0,1,0
12,4806ec67,4574a1a6,d3fd31cc,GK,27-314,90,0,0,0,0,0,0,0,,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0
0,4e9a0555,64dd3e3f,b2b47a98,FW,30-039,90,1,1,0,1,0,0,0,,0,13,6,46.2,0,5,8,0,0,0,0,0,1,0,0
1,2b16cb1a,64dd3e3f,b2b47a98,LW,24-309,85,0,0,0,0,0,0,0,,0,7,3,42.9,1,2,4,1,1,0,0,0,0,0,0
2,862a1c15,64dd3e3f,b2b47a98,LW,27-339,5,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,1,1,0,0
3,d56543a0,64dd3e3f,b2b47a98,RW,27-325,73,0,0,0,0,0,0,1,0.0,1,13,2,15.4,0,4,9,1,0,0,1,1,1,0,0
4,de112b84,64dd3e3f,b2b47a98,RW,26-325,17,0,0,0,0,0,0,0,,0,4,1,25.0,0,1,3,1,0,0,1,0,0,0,0
