,player_id,match_id,team_id,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes
11,e5d01ecf,9d5abf8b,2abfe087,RB,31-032,90,42,52,80.8,690,235,23,24,95.8,19,23,82.6,0,3,0.0,1,0.4,2,1,1,1,3
12,d0b3ceb9,9d5abf8b,2abfe087,GK,38-337,90,26,38,68.4,1139,937,2,2,100.0,6,6,100.0,18,30,60.0,0,0.0,0,2,0,0,0
0,9dbb75ca,9d5abf8b,18bb7c10,FW,30-282,79,25,27,92.6,332,53,16,17,94.1,5,5,100.0,2,3,66.7,2,0.2,2,3,2,0,2
1,a53649b7,9d5abf8b,18bb7c10,FW,22-280,11,4,5,80.0,60,0,3,4,75.0,1,1,100.0,0,0,,0,0.0,0,0,0,0,0
2,48a5a5d6,9d5abf8b,18bb7c10,LW,20-261,72,13,18,72.2,200,46,6,6,100.0,4,7,57.1,2,4,50.0,0,0.1,1,1,0,0,0
3,57e3f0c7,9d5abf8b,18bb7c10,"RW,LW",26-281,18,4,6,66.7,43,20,1,2,50.0,1,2,50.0,0,0,,0,0.0,0,0,0,0,1
4,bc7dc64d,9d5abf8b,18bb7c10,"RW,LW",20-182,90,36,50,72.0,473,108,24,28,85.7,10,15,66.7,1,4,25.0,1,0.3,2,1,2,0,3
5,79300479,9d5abf8b,18bb7c10,AM,23-079,89,67,75,89.3,1036,288,36,39,92.3,20,23,87.0,6,7,85.7,0,0.4,4,5,4,1,12
6,d79a8c87,9d5abf8b,18bb7c10,CB,26-167,1,0,1,0.0,0,0,0,0,,0,0,,0,1,0.0,0,0.0,0,0,0,0,0
7,e61b8aee,9d5abf8b,18bb7c10,DM,29-160,90,39,42,92.9,565,188,22,22,100.0,14,14,100.0,0,3,0.0,0,0.1,1,3,0,0,4
8,529f49ab,9d5abf8b,18bb7c10,DM,28-266,90,68,80,85.0,1344,317,25,29,86.2,28,32,87.5,12,15,80.0,0,0.1,1,5,2,0,9
9,fce2302c,9d5abf8b,18bb7c10,"LB,WB",24-274,90,45,56,80.4,875,272,17,22,77.3,22,23,95.7,5,9,55.6,0,0.1,2,1,1,0,4
10,67ac5bb8,9d5abf8b,18bb7c10,CB,24-077,90,51,61,83.6,854,264,21,23,91.3,27,30,90.0,3,8,37.5,0,0.0,0,2,0,0,1
11,35e413f1,9d5abf8b,18bb7c10,CB,24-149,90,59,64,92.2,1086,344,22,23,95.7,32,33,97.0,4,7,57.1,0,0.0,0,4,0,0,4
12,839c14e1,9d5abf8b,18bb7c10,"RB,WB",30-187,90,61,78,78.2,882,362,35,40,87.5,20,21,95.2,5,14,35.7,0,0.1,1,1,1,1,3
13,466fb2c5,9d5abf8b,18bb7c10,GK,23-296,90,23,35,65.7,504,257,9,9,100.0,11,13,84.6,3,13,23.1,0,0.0,0,0,0,0,0
0,ed1e53f3,2dc5b8b0,b8fd03ef,FW,21-282,90,20,29,69.0,390,113,5,7,71.4,10,12,83.3,3,7,42.9,0,0.0,0,3,0,0,2
1,b0b4fd3e,2dc5b8b0,b8fd03ef,LW,26-177,90,40,47,85.1,553,112,25,29,86.2,12,13,92.3,1,1,100.0,0,0.5,3,0,5,0,7
2,892d5bb1,2dc5b8b0,b8fd03ef,RW,31-013,90,41,43,95.3,733,95,16,16,100.0,22,22,100.0,3,5,60.0,0,0.0,0,1,1,0,1
3,3eb22ec9,2dc5b8b0,b8fd03ef,CM,27-208,90,69,78,88.5,1148,223,31,32,96.9,35,39,89.7,2,3,66.7,1,0.2,3,3,2,2,2
4,e46012d4,2dc5b8b0,b8fd03ef,CM,30-251,79,42,48,87.5,922,180,15,20,75.0,18,18,100.0,7,8,87.5,1,0.3,5,4,2,0,6
5,819b3158,2dc5b8b0,b8fd03ef,CM,31-133,11,16,17,94.1,237,78,7,7,100.0,7,7,100.0,1,1,100.0,1,0.7,2,1,2,1,2
6,6434f10d,2dc5b8b0,b8fd03ef,DM,25-257,90,92,98,93.9,1750,299,31,32,96.9,51,53,96.2,10,11,90.9,0,0.1,2,3,2,0,4
7,bd6351cd,2dc5b8b0,b8fd03ef,LB,27-283,90,71,82,86.6,1314,286,34,37,91.9,23,26,88.5,13,15,86.7,0,0.0,0,6,2,1,7
8,119b9a8e,2dc5b8b0,b8fd03ef,CB,27-283,90,94,98,95.9,2014,617,26,26,100.0,51,53,96.2,17,19,89.5,0,0.0,0,7,0,0,8
9,5eecec3d,2dc5b8b0,b8fd03ef,CB,27-282,90,91,98,92.9,1749,400,34,36,94.4,46,47,97.9,11,14,78.6,0,0.0,0,2,0,0,2
10,86dd77d1,2dc5b8b0,b8fd03ef,RB,31-282,90,77,81,95.1,1488,348,31,32,96.9,35,35,100.0,10,11,90.9,0,0.0,1,5,0,0,3
11,3bb7b8b4,2dc5b8b0,b8fd03ef,GK,28-201,90,43,45,95.6,1196,575,8,8,100.0,21,21,100.0,13,15,86.7,0,0.0,0,0,0,0,0
0,507c7bdf,2dc5b8b0,19538871,"FW,AM",27-179,90,21,32,65.6,379,54,10,14,71.4,8,11,72.7,3,7,42.9,0,0.3,2,1,1,0,1
1,dbf053da,2dc5b8b0,19538871,LW,21-346,90,19,23,82.6,331,60,6,10,60.0,12,12,100.0,1,1,100.0,0,0.0,0,0,0,0,1
2,2fba6108,2dc5b8b0,19538871,RW,19-313,63,23,26,88.5,353,139,11,13,84.6,8,8,100.0,2,2,100.0,0,0.0,0,1,1,1,3
3,810e3c74,2dc5b8b0,19538871,RW,29-081,27,2,2,100.0,26,20,1,1,100.0,1,1,100.0,0,0,,0,0.0,0,1,0,0,1
4,867239d3,2dc5b8b0,19538871,AM,28-356,63,18,24,75.0,299,80,11,14,78.6,3,4,75.0,3,4,75.0,1,0.1,1,1,0,0,3
5,a1d5bd30,2dc5b8b0,19538871,FW,24-126,27,3,6,50.0,31,7,3,4,75.0,0,1,0.0,0,1,0.0,0,0.0,0,0,0,0,0
6,b853e0ad,2dc5b8b0,19538871,DM,29-001,90,25,29,86.2,439,121,11,12,91.7,12,13,92.3,2,3,66.7,0,0.0,0,3,0,0,3
7,d93c2511,2dc5b8b0,19538871,DM,25-088,90,32,37,86.5,631,118,13,15,86.7,12,14,85.7,5,6,83.3,0,0.0,0,0,1,0,3
8,e73c9bb2,2dc5b8b0,19538871,LB,29-081,90,24,32,75.0,419,219,11,12,91.7,10,12,83.3,2,7,28.6,0,0.0,0,1,1,0,2
9,d8931174,2dc5b8b0,19538871,CB,29-001,90,28,31,90.3,682,122,2,2,100.0,20,20,100.0,6,8,75.0,0,0.0,0,3,0,0,2
10,f5deef4c,2dc5b8b0,19538871,CB,27-232,90,35,40,87.5,745,280,7,8,87.5,23,24,95.8,5,7,71.4,0,0.0,0,2,0,0,2
11,9e525177,2dc5b8b0,19538871,RB,24-100,90,27,41,65.9,359,124,19,21,90.5,8,13,61.5,0,1,0.0,0,0.0,0,2,0,0,1
12,7ba6d84e,2dc5b8b0,19538871,GK,31-119,90,21,27,77.8,567,356,6,6,100.0,8,8,100.0,7,13,53.8,0,0.0,0,0,0,0,0
0,21a66f6a,6e11eac6,361ca564,FW,28-222,90,26,32,81.3,507,151,11,12,91.7,9,10,90.0,5,8,62.5,0,0.3,1,2,1,1,3
1,92e7e919,6e11eac6,361ca564,AM,29-242,66,16,22,72.7,238,85,9,12,75.0,6,8,75.0,0,0,,0,0.3,2,1,2,1,1
2,a29b1131,6e11eac6,361ca564,AM,24-150,24,10,11,90.9,126,9,9,9,100.0,1,2,50.0,0,0,,0,0.0,0,2,0,0,0
3,df3cda47,6e11eac6,361ca564,AM,21-316,90,38,43,88.4,522,104,23,25,92.0,14,15,93.3,0,1,0.0,2,0.9,3,1,3,0,3
4,8b04d6c1,6e11eac6,361ca564,DM,26-214,90,77,81,95.1,1503,403,33,33,100.0,32,33,97.0,11,13,84.6,0,0.0,1,3,1,0,4
5,3b8674e6,6e11eac6,361ca564,DM,24-275,90,81,88,92.0,1567,306,25,27,92.6,47,50,94.0,9,10,90.0,0,0.0,0,6,1,0,7
6,6aa3e78b,6e11eac6,361ca564,WB,21-293,45,13,20,65.0,223,51,5,6,83.3,8,11,72.7,0,0,,0,0.0,0,1,2,0,3
7,3353737a,6e11eac6,361ca564,WB,25-081,45,31,33,93.9,548,119,16,16,100.0,10,10,100.0,5,6,83.3,0,0.2,2,1,0,0,1
8,d557d734,6e11eac6,361ca564,WB,30-050,90,58,73,79.5,1043,330,24,28,85.7,27,31,87.1,7,12,58.3,2,1.1,4,6,1,0,8
9,44781702,6e11eac6,361ca564,CB,28-317,90,68,77,88.3,1160,355,32,35,91.4,33,34,97.1,3,7,42.9,0,0.0,0,4,1,0,4
10,ac861941,6e11eac6,361ca564,CB,28-051,90,79,89,88.8,1568,381,23,25,92.0,49,54,90.7,7,9,77.8,0,0.0,0,3,0,0,2
11,a3d94a58,6e11eac6,361ca564,CB,23-314,51,38,41,92.7,727,247,14,14,100.0,21,22,95.5,3,4,75.0,0,0.0,0,1,0,0,2
12,da7b447d,6e11eac6,361ca564,CB,25-268,39,33,35,94.3,543,205,18,19,94.7,13,14,92.9,2,2,100.0,0,0.0,0,1,0,0,1
13,8f62b6ee,6e11eac6,361ca564,GK,35-071,90,23,25,92.0,502,170,5,5,100.0,16,16,100.0,2,4,50.0,0,0.0,0,0,0,0,0
0,59e6e5bf,6e11eac6,d3fd31cc,FW,24-356,68,6,9,66.7,113,18,3,4,75.0,1,3,33.3,2,2,100.0,0,0.0,0,1,0,0,0
1,cea4ee8f,6e11eac6,d3fd31cc,AM,25-330,22,20,22,90.9,343,60,10,10,100.0,8,8,100.0,2,4,50.0,0,0.0,0,2,0,0,2
2,fa031b34,6e11eac6,d3fd31cc,"LW,FW",24-301,90,11,13,84.6,203,33,4,5,80.0,5,5,100.0,1,1,100.0,0,0.0,0,1,0,0,1
3,2bd83368,6e11eac6,d3fd31cc,"RW,AM",21-011,90,36,45,80.0,600,125,23,26,88.5,8,8,100.0,4,8,50.0,0,0.0,1,0,0,0,3
4,02b29014,6e11eac6,d3fd31cc,"AM,DM",29-065,90,52,57,91.2,779,135,21,23,91.3,27,29,93.1,1,1,100.0,0,0.1,3,5,0,0,0
5,50dc94ce,6e11eac6,d3fd31cc,DM,24-323,58,34,37,91.9,547,89,17,18,94.4,16,17,94.1,1,2,50.0,0,0.0,1,2,1,0,2
6,30d4a2e5,6e11eac6,d3fd31cc,"WB,DM",22-282,32,12,15,80.0,171,18,8,8,100.0,4,5,80.0,0,1,0.0,0,0.0,0,0,0,0,0
7,cc700722,6e11eac6,d3fd31cc,DM,31-058,90,68,78,87.2,1495,342,20,21,95.2,38,41,92.7,10,14,71.4,0,0.0,0,16,1,0,10
8,099e666f,6e11eac6,d3fd31cc,"LB,CB",24-357,90,42,50,84.0,676,167,20,20,100.0,20,23,87.0,2,5,40.0,0,0.0,0,3,0,0,3
9,c5b7c315,6e11eac6,d3fd31cc,CB,29-055,45,40,41,97.6,791,233,12,12,100.0,22,22,100.0,6,7,85.7,0,0.0,0,1,0,0,1
10,c1949191,6e11eac6,d3fd31cc,CB,19-253,45,14,15,93.3,267,134,7,8,87.5,6,6,100.0,1,1,100.0,0,0.0,0,2,1,0,3
11,d0042ab9,6e11eac6,d3fd31cc,CB,25-136,90,56,68,82.4,1172,335,15,17,88.2,31,33,93.9,9,16,56.3,0,0.0,0,3,0,0,4
12,0420d84f,6e11eac6,d3fd31cc,"RB,WB",33-147,90,54,66,81.8,900,210,25,25,100.0,26,34,76.5,3,6,50.0,0,0.0,0,2,0,0,2
13,4806ec67,6e11eac6,d3fd31cc,GK,28-000,90,14,25,56.0,330,198,3,3,100.0,7,7,100.0,4,15,26.7,0,0.0,0,0,0,0,0
0,b561db50,d0ee0e9a,8cec06e1,FW,30-309,70,13,19,68.4,165,32,9,9,100.0,1,5,20.0,1,1,100.0,0,0.1,1,0,0,0,0
1,e7aa9d7c,d0ee0e9a,8cec06e1,FW,19-234,20,2,5,40.0,22,5,2,3,66.7,0,0,,0,1,0.0,0,0.0,0,0,0,0,0
2,169fd162,d0ee0e9a,8cec06e1,AM,26-043,60,16,19,84.2,225,49,8,11,72.7,6,6,100.0,1,1,100.0,1,0.2,1,1,0,0,1
3,7ba2eaa9,d0ee0e9a,8cec06e1,AM,22-001,30,20,21,95.2,358,104,9,9,100.0,8,8,100.0,2,2,100.0,0,0.2,1,1,2,1,3
4,7fcc71d8,d0ee0e9a,8cec06e1,AM,26-140,90,29,45,64.4,468,133,16,21,76.2,10,14,71.4,3,9,33.3,0,0.0,0,1,1,1,5
5,f5a00fa4,d0ee0e9a,8cec06e1,DM,35-183,90,71,75,94.7,1614,261,19,21,90.5,37,38,97.4,15,16,93.8,0,0.0,0,7,1,0,4
6,44bfb6c5,d0ee0e9a,8cec06e1,DM,24-362,90,92,98,93.9,2510,644,18,19,94.7,43,44,97.7,30,33,90.9,0,0.0,1,10,1,1,9
7,9b398aea,d0ee0e9a,8cec06e1,WB,20-277,90,55,64,85.9,1077,258,25,25,100.0,21,25,84.0,9,12,75.0,0,0.1,2,0,3,2,3
8,e28868f3,d0ee0e9a,8cec06e1,WB,28-007,81,55,63,87.3,967,187,22,24,91.7,28,32,87.5,5,6,83.3,0,0.1,1,1,1,0,4
9,dc6c2f02,d0ee0e9a,8cec06e1,WB,22-033,9,4,6,66.7,50,23,3,4,75.0,1,1,100.0,0,1,0.0,1,0.0,1,1,0,0,1
10,9fbbcf39,d0ee0e9a,8cec06e1,CB,31-349,90,91,104,87.5,1769,799,30,32,93.8,50,56,89.3,10,14,71.4,0,0.0,0,4,0,0,5
11,2928dca2,d0ee0e9a,8cec06e1,CB,29-013,90,70,73,95.9,1609,383,14,15,93.3,41,43,95.3,15,15,100.0,0,0.0,0,1,0,0,2
12,a4ac4b8f,d0ee0e9a,8cec06e1,CB,31-035,90,77,86,89.5,1494,569,29,31,93.5,38,42,90.5,9,11,81.8,0,0.0,0,6,0,0,5
13,903b6e8b,d0ee0e9a,8cec06e1,GK,29-052,90,29,30,96.7,538,245,9,9,100.0,13,13,100.0,4,5,80.0,0,0.0,0,0,0,0,0
0,2c44a35d,d0ee0e9a,2abfe087,"RW,FW",24-115,90,18,23,78.3,296,38,10,13,76.9,5,5,100.0,2,2,100.0,0,0.0,0,0,0,0,0
1,43458538,d0ee0e9a,2abfe087,LW,30-054,45,7,7,100.0,98,0,3,3,100.0,3,3,100.0,0,0,,0,0.1,1,0,0,0,0
2,b8d22478,d0ee0e9a,2abfe087,LW,24-196,45,2,3,66.7,37,17,0,0,,2,3,66.7,0,0,,0,0.0,0,0,0,0,0
3,71b47ab9,d0ee0e9a,2abfe087,"FW,RW",22-324,90,16,23,69.6,191,30,11,12,91.7,5,6,83.3,0,2,0.0,0,0.0,0,1,0,0,1
4,6cdd8245,d0ee0e9a,2abfe087,CM,32-210,72,22,30,73.3,339,65,12,16,75.0,8,10,80.0,1,3,33.3,0,0.0,0,1,0,0,1
5,b579e83d,d0ee0e9a,2abfe087,CM,26-121,18,6,7,85.7,99,16,2,2,100.0,4,4,100.0,0,1,0.0,0,0.0,0,0,0,0,0
6,2acd49b9,d0ee0e9a,2abfe087,CM,32-206,90,35,37,94.6,613,156,17,19,89.5,15,15,100.0,3,3,100.0,0,0.5,3,5,2,1,4
7,e1df6989,d0ee0e9a,2abfe087,DM,22-313,90,45,52,86.5,1100,250,16,16,100.0,14,17,82.4,15,19,78.9,0,0.1,2,4,1,1,1
8,19a12bed,d0ee0e9a,2abfe087,LB,27-172,90,38,44,86.4,618,234,16,19,84.2,18,19,94.7,3,4,75.0,0,0.0,0,0,0,0,1
9,92b4758e,d0ee0e9a,2abfe087,CB,27-095,90,28,34,82.4,515,112,8,8,100.0,18,21,85.7,1,4,25.0,0,0.0,0,0,0,0,1
10,89e4b358,d0ee0e9a,2abfe087,CB,33-032,90,33,37,89.2,827,196,7,7,100.0,18,20,90.0,8,10,80.0,0,0.0,0,1,0,0,0
11,e5d01ecf,d0ee0e9a,2abfe087,RB,31-036,29,12,15,80.0,179,63,6,6,100.0,6,8,75.0,0,1,0.0,0,0.0,0,2,0,0,2
12,914ab9a1,d0ee0e9a,2abfe087,RB,31-014,61,21,25,84.0,487,204,3,4,75.0,14,14,100.0,4,7,57.1,0,0.0,0,4,1,1,3
13,d0b3ceb9,d0ee0e9a,2abfe087,GK,38-341,90,10,37,27.0,373,303,2,2,100.0,3,4,75.0,5,31,16.1,0,0.0,0,0,0,0,0
0,f2bf1b0f,2d6fb488,33c895d4,FW,25-240,90,18,25,72.0,291,47,7,11,63.6,11,12,91.7,0,0,,0,0.2,1,1,1,0,1
1,97220da2,2d6fb488,33c895d4,FW,20-181,72,7,11,63.6,96,8,4,7,57.1,3,3,100.0,0,0,,0,0.0,0,0,0,0,0
2,68c720b5,2d6fb488,33c895d4,"AM,FW",25-028,18,8,11,72.7,68,0,8,9,88.9,0,0,,0,1,0.0,0,0.0,0,0,0,0,0
3,97333cf5,2d6fb488,33c895d4,"AM,CM",29-345,90,60,72,83.3,899,204,35,41,85.4,17,18,94.4,4,7,57.1,0,0.1,1,6,3,1,5
4,68dc0dac,2d6fb488,33c895d4,"AM,CM",27-218,84,22,32,68.8,331,84,15,19,78.9,5,9,55.6,2,2,100.0,0,0.1,1,2,1,0,2
5,254147d4,2d6fb488,33c895d4,LB,23-268,6,5,7,71.4,58,33,5,6,83.3,0,0,,0,0,,0,0.0,0,1,0,0,2
6,4b511457,2d6fb488,33c895d4,DM,30-167,78,57,66,86.4,1221,244,19,23,82.6,26,30,86.7,11,11,100.0,0,0.0,0,10,2,0,7
7,9f472354,2d6fb488,33c895d4,FW,35-047,12,1,1,100.0,12,0,1,1,100.0,0,0,,0,0,,0,0.0,0,0,0,0,0
8,3515d404,2d6fb488,33c895d4,DM,27-129,90,89,109,81.7,1570,400,44,45,97.8,33,37,89.2,11,25,44.0,0,0.1,4,7,2,0,6
9,984a5a64,2d6fb488,33c895d4,"LB,CM",24-331,90,71,83,85.5,1088,272,40,45,88.9,25,28,89.3,5,8,62.5,0,0.2,3,2,4,1,6
10,0b33f6ad,2d6fb488,33c895d4,CB,22-327,90,83,98,84.7,1488,475,39,42,92.9,39,45,86.7,5,11,45.5,0,0.0,0,9,0,0,4
11,4115ce4e,2d6fb488,33c895d4,CB,25-332,90,80,86,93.0,1576,497,36,37,97.3,31,34,91.2,12,14,85.7,0,0.0,1,8,0,0,1
12,afed6722,2d6fb488,33c895d4,RB,19-118,90,53,64,82.8,782,210,32,35,91.4,17,22,77.3,3,5,60.0,0,0.0,0,2,1,0,6
13,c3e39f12,2d6fb488,33c895d4,GK,33-358,90,25,40,62.5,633,275,7,7,100.0,10,10,100.0,8,23,34.8,0,0.0,0,0,0,0,0
0,4e9a0555,2d6fb488,b2b47a98,FW,30-093,90,12,31,38.7,171,81,9,17,52.9,1,7,14.3,1,2,50.0,0,0.0,0,1,1,0,3
1,d56543a0,2d6fb488,b2b47a98,LW,28-014,84,14,24,58.3,191,34,10,13,76.9,3,7,42.9,1,4,25.0,0,0.0,1,2,0,0,0
2,862a1c15,2d6fb488,b2b47a98,LW,28-028,6,5,5,100.0,86,5,2,2,100.0,2,2,100.0,1,1,100.0,0,0.0,0,0,0,0,0
3,de112b84,2d6fb488,b2b47a98,RW,27-014,90,14,25,56.0,229,16,9,13,69.2,3,4,75.0,2,6,33.3,0,0.1,1,0,0,0,0
4,82518f62,2d6fb488,b2b47a98,CM,24-114,66,25,34,73.5,537,141,9,11,81.8,6,8,75.0,7,11,63.6,0,0.2,1,2,2,1,2
5,a2b105e0,2d6fb488,b2b47a98,CM,24-131,24,5,8,62.5,107,28,2,2,100.0,2,5,40.0,1,1,100.0,0,0.0,0,2,0,0,1
6,a3b03921,2d6fb488,b2b47a98,CM,22-202,90,14,18,77.8,188,51,10,11,90.9,4,4,100.0,0,2,0.0,0,0.0,0,1,0,0,2
7,3727dd3c,2d6fb488,b2b47a98,DM,30-011,90,25,30,83.3,502,130,10,11,90.9,10,11,90.9,5,8,62.5,1,0.1,1,1,1,0,3
8,e514ab62,2d6fb488,b2b47a98,LB,26-173,90,33,50,66.0,615,324,17,20,85.0,11,15,73.3,4,13,30.8,0,0.0,1,2,0,0,0
9,b2d31e83,2d6fb488,b2b47a98,CB,29-305,90,20,25,80.0,419,129,7,8,87.5,7,9,77.8,5,6,83.3,1,0.1,1,2,0,0,3
10,c8aa95da,2d6fb488,b2b47a98,CB,30-080,90,18,26,69.2,476,244,5,6,83.3,9,12,75.0,4,8,50.0,0,0.0,0,0,0,0,0
11,77cf6852,2d6fb488,b2b47a98,RB,27-220,89,25,36,69.4,369,207,15,18,83.3,7,11,63.6,2,3,66.7,0,0.0,0,3,0,0,4
12,758dd7f0,2d6fb488,b2b47a98,RB,27-309,1,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0,0,0,0,0
13,3a949a25,2d6fb488,b2b47a98,GK,33-054,90,27,30,90.0,1313,993,2,2,100.0,5,5,100.0,20,23,87.0,0,0.0,0,4,0,0,0
0,0745b37d,4371c286,1c781004,FW,31-346,90,9,11,81.8,112,6,7,7,100.0,1,2,50.0,1,2,50.0,0,0.0,0,0,0,0,0
1,a8d4428b,4371c286,1c781004,"FW,RM",22-018,83,17,26,65.4,192,44,13,15,86.7,4,6,66.7,0,2,0.0,0,0.0,0,1,0,0,1
2,8c12f884,4371c286,1c781004,RM,18-314,7,7,7,100.0,100,2,4,4,100.0,2,2,100.0,0,0,,0,0.0,0,0,0,0,0
3,471f16b3,4371c286,1c781004,CM,30-061,90,20,23,87.0,360,115,10,10,100.0,6,9,66.7,4,4,100.0,0,0.0,0,1,2,0,2
4,f5044e54,4371c286,1c781004,"DM,CM",28-289,90,40,47,85.1,871,231,18,21,85.7,10,12,83.3,11,12,91.7,0,0.0,0,5,1,1,2
5,8996350d,4371c286,1c781004,DM,25-286,45,17,23,73.9,351,140,7,8,87.5,7,8,87.5,3,6,50.0,0,0.0,0,0,1,0,1
6,6c6a3300,4371c286,1c781004,LM,25-255,45,11,14,78.6,213,122,5,6,83.3,3,5,60.0,2,2,100.0,0,0.1,2,3,0,0,2
7,5e74d6c8,4371c286,1c781004,"LB,WB",21-188,90,30,36,83.3,592,225,13,13,100.0,11,14,78.6,6,8,75.0,0,0.0,1,2,0,0,3
8,774cf58b,4371c286,1c781004,"RB,WB",22-065,90,37,50,74.0,616,271,21,24,87.5,12,14,85.7,4,9,44.4,0,0.0,0,2,0,0,1
9,2d61d13a,4371c286,1c781004,CB,21-350,90,29,34,85.3,585,180,11,12,91.7,14,15,93.3,4,6,66.7,0,0.0,1,3,0,0,2
10,e9254eec,4371c286,1c781004,CB,30-110,90,29,35,82.9,482,164,14,15,93.3,14,14,100.0,1,6,16.7,0,0.0,0,0,0,0,0
11,2d5f03bf,4371c286,1c781004,CB,29-057,45,7,11,63.6,122,87,2,4,50.0,5,6,83.3,0,1,0.0,0,0.0,0,0,0,0,1
12,3faa1780,4371c286,1c781004,CM,31-061,45,28,30,93.3,527,169,11,13,84.6,12,12,100.0,4,4,100.0,0,0.0,0,1,1,0,2
13,f23f9d20,4371c286,1c781004,GK,33-341,90,28,33,84.8,773,324,7,7,100.0,11,11,100.0,10,15,66.7,0,0.0,0,1,0,0,0
0,fed7cb61,4371c286,cff3d9bb,FW,22-272,90,39,46,84.8,526,50,26,28,92.9,11,14,78.6,1,1,100.0,1,0.3,3,0,1,0,1
1,49fe9070,4371c286,cff3d9bb,AM,26-004,85,33,37,89.2,487,82,22,23,95.7,7,9,77.8,3,3,100.0,0,0.0,0,0,3,0,3
2,5eae500a,4371c286,cff3d9bb,FW,28-301,5,2,2,100.0,31,24,1,1,100.0,1,1,100.0,0,0,,0,0.0,0,1,0,0,1
3,9674002f,4371c286,cff3d9bb,"AM,CM",23-059,90,55,65,84.6,953,400,27,27,100.0,22,28,78.6,6,9,66.7,1,0.6,5,4,2,0,9
4,79c0821a,4371c286,cff3d9bb,DM,27-308,84,75,78,96.2,1447,227,27,28,96.4,38,39,97.4,8,9,88.9,0,0.2,1,9,2,0,6
5,b9fbae28,4371c286,cff3d9bb,CM,30-346,6,8,9,88.9,205,90,3,4,75.0,3,3,100.0,2,2,100.0,1,0.3,1,1,0,0,1
6,45db685d,4371c286,cff3d9bb,DM,30-080,90,69,74,93.2,1229,275,33,35,94.3,31,32,96.9,4,5,80.0,0,0.0,0,6,1,0,5
7,c14bc029,4371c286,cff3d9bb,WB,27-109,90,44,50,88.0,695,161,20,21,95.2,19,21,90.5,2,3,66.7,0,0.0,0,1,0,0,1
8,53cad200,4371c286,cff3d9bb,WB,32-194,45,32,39,82.1,501,122,16,19,84.2,16,17,94.1,0,0,,0,0.1,1,0,0,0,2
9,e97fd090,4371c286,cff3d9bb,WB,26-046,45,24,30,80.0,370,139,10,10,100.0,12,15,80.0,1,3,33.3,0,0.2,1,1,1,0,3
10,1cb49278,4371c286,cff3d9bb,CB,25-334,90,82,88,93.2,1363,426,44,44,100.0,31,34,91.2,7,8,87.5,0,0.0,0,11,0,0,4
11,86e7deaf,4371c286,cff3d9bb,CB,37-169,90,115,123,93.5,2485,997,34,34,100.0,63,66,95.5,17,21,81.0,0,0.0,0,10,1,0,4
12,5515376c,4371c286,cff3d9bb,CB,22-248,90,62,64,96.9,1067,221,21,23,91.3,40,40,100.0,1,1,100.0,0,0.0,0,6,1,0,1
13,33887998,4371c286,cff3d9bb,GK,30-009,90,26,29,89.7,403,285,17,17,100.0,6,6,100.0,3,6,50.0,0,0.0,0,0,0,0,0
0,c931d9f9,79b8fb6e,5bfb9659,"FW,LW,RW",24-120,90,12,15,80.0,193,48,6,6,100.0,3,5,60.0,1,1,100.0,0,0.0,0,0,0,0,0
1,aa849a12,79b8fb6e,5bfb9659,LW,25-110,57,13,25,52.0,183,78,9,12,75.0,4,6,66.7,0,6,0.0,0,0.0,0,0,2,0,5
2,93feac6e,79b8fb6e,5bfb9659,FW,28-186,33,6,6,100.0,102,0,3,3,100.0,3,3,100.0,0,0,,0,0.0,1,0,0,0,0
3,3423f250,79b8fb6e,5bfb9659,"RW,LB",25-086,90,27,44,61.4,584,228,13,13,100.0,7,13,53.8,7,16,43.8,0,0.0,1,5,0,0,7
4,1fb1c435,79b8fb6e,5bfb9659,AM,31-004,45,11,18,61.1,157,3,8,12,66.7,2,5,40.0,1,1,100.0,0,0.0,0,1,0,0,0
5,01962d0d,79b8fb6e,5bfb9659,AM,19-310,45,6,9,66.7,49,6,6,8,75.0,0,1,0.0,0,0,,0,0.0,0,1,0,0,0
6,ea6bc03a,79b8fb6e,5bfb9659,DM,25-236,90,27,36,75.0,507,118,11,13,84.6,11,14,78.6,4,7,57.1,0,0.1,1,3,0,0,4
7,9f1938ab,79b8fb6e,5bfb9659,DM,30-153,66,41,49,83.7,838,185,22,22,100.0,12,15,80.0,7,11,63.6,0,0.0,0,3,1,0,5
8,282679b4,79b8fb6e,5bfb9659,DM,31-270,24,16,20,80.0,340,131,6,6,100.0,7,8,87.5,3,6,50.0,0,0.0,0,3,0,0,4
9,24f59bb2,79b8fb6e,5bfb9659,"LB,LW",25-200,90,40,56,71.4,781,230,12,17,70.6,26,28,92.9,2,11,18.2,0,0.0,0,1,1,0,4
10,f4d296e4,79b8fb6e,5bfb9659,CB,22-211,90,47,52,90.4,1116,357,13,14,92.9,24,26,92.3,10,12,83.3,0,0.0,0,0,0,0,1
